src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,172.0,962.0,13.836,6.517,1.0
1,0,83.0,968.0,13.836,6.463,1.0
0,2,172.0,967.0,40.383,6.277,0.0
2,0,84.0,983.0,40.383,6.215,0.0
0,3,172.0,965.0,27.922,6.223,0.0
3,0,84.0,983.0,27.922,6.196,1.0
0,4,172.0,967.0,30.343,6.401,1.0
4,0,83.0,969.0,30.343,6.313,1.0
0,5,172.0,966.0,21.395,6.227,1.0
5,0,84.0,976.0,21.395,6.581,1.0
0,6,172.0,967.0,37.295,6.515,0.0
6,0,84.0,976.0,37.295,6.175,0.0
0,7,172.0,963.0,27.816,6.547,0.0
7,0,81.0,946.0,27.816,6.756,0.0
0,8,172.0,965.0,40.965,6.529,0.0
8,0,82.0,963.0,40.965,6.346,0.0
1,2,172.0,967.0,14.998,6.481,1.0
2,1,84.0,979.0,14.998,6.308,1.0
1,3,172.0,969.0,11.673,6.423,2.0
3,1,84.0,979.0,11.673,6.316,3.0
1,4,172.0,969.0,51.052,6.476,0.0
4,1,83.0,972.0,51.052,6.177,0.0
1,5,172.0,976.0,9.585,6.313,0.0
5,1,84.0,977.0,9.585,6.343,3.0
1,6,172.0,969.0,6.878,6.336,3.0
6,1,83.0,969.0,6.878,6.578,3.0
1,7,172.0,969.0,27.059,6.29,2.0
7,1,82.0,955.0,27.059,6.353,2.0
1,8,172.0,965.0,43.232,6.255,0.0
8,1,83.0,968.0,43.232,6.376,0.0
2,3,172.0,975.0,24.104,6.215,1.0
3,2,84.0,985.0,24.104,6.211,4.0
2,4,172.0,979.0,18.047,6.265,1.0
4,2,83.0,968.0,18.047,6.394,1.0
2,5,172.0,974.0,9.163,6.224,1.0
5,2,84.0,980.0,9.163,6.332,1.0
2,6,172.0,976.0,4.242,6.269,1.0
6,2,84.0,968.0,4.242,7.204,1.0
2,7,172.0,965.0,42.848,6.226,0.0
7,2,82.0,963.0,42.848,6.317,0.0
2,8,172.0,967.0,9.54,6.231,0.0
8,2,82.0,957.0,9.54,6.56,1.0
3,4,172.0,974.0,23.835,6.378,0.0
4,3,84.0,978.0,23.835,6.482,1.0
3,5,172.0,975.0,36.273,6.183,0.0
5,3,84.0,976.0,36.273,6.242,0.0
3,6,172.0,971.0,17.08,7.145,1.0
6,3,83.0,970.0,17.08,6.382,0.0
3,7,172.0,963.0,12.802,6.444,0.0
7,3,82.0,959.0,12.802,6.349,0.0
3,8,172.0,973.0,5.3,6.304,1.0
8,3,83.0,968.0,5.3,6.272,1.0
4,5,172.0,966.0,15.933,6.435,1.0
5,4,83.0,972.0,15.933,6.357,2.0
4,6,172.0,967.0,43.262,6.258,0.0
6,4,82.0,962.0,43.262,6.526,0.0
4,7,172.0,963.0,15.185,6.549,0.0
7,4,82.0,955.0,15.185,6.295,1.0
4,8,172.0,960.0,25.779,6.381,0.0
8,4,83.0,968.0,25.779,6.276,0.0
5,6,172.0,955.0,38.991,6.268,0.0
6,5,82.0,953.0,38.991,6.335,0.0
5,7,172.0,963.0,34.038,6.252,0.0
7,5,82.0,956.0,34.038,6.725,0.0
5,8,172.0,971.0,23.289,6.276,0.0
8,5,82.0,959.0,23.289,6.513,2.0
6,7,172.0,961.0,41.495,6.472,0.0
7,6,82.0,963.0,41.495,6.389,0.0
6,8,172.0,961.0,34.138,6.269,0.0
8,6,82.0,959.0,34.138,6.891,0.0
7,8,172.0,958.0,44.552,6.483,0.0
8,7,83.0,967.0,44.552,6.25,0.0
