src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,427.0,5.09,15.636,0.344,2.0
1,0,427.0,5.16,15.636,0.788,2.0
0,2,427.0,3.28,7.335,1.271,46.0
2,0,254.0,2.98,7.335,2.618,0.0
0,3,427.0,5.12,4.477,0.433,2.0
3,0,427.0,5.12,4.477,0.179,0.0
0,4,427.0,4.49,8.897,1.086,0.0
4,0,354.0,4.16,8.897,0.585,0.0
0,5,427.0,3.57,7.233,1.15,1.0
5,0,317.0,3.72,7.233,1.165,5.0
1,2,427.0,4.29,6.052,1.093,0.0
2,1,342.0,4.02,6.052,0.761,0.0
1,3,427.0,5.2,3.132,0.585,1.0
3,1,427.0,5.09,3.132,0.156,2.0
1,4,427.0,4.94,5.131,1.557,0.0
4,1,423.0,4.97,5.131,0.934,0.0
1,5,427.0,4.4,5.927,1.095,0.0
5,1,345.0,4.06,5.927,1.085,0.0
2,3,427.0,4.97,4.397,0.936,0.0
3,2,425.0,4.99,4.397,0.581,0.0
2,4,427.0,5.2,3.003,1.425,11.0
4,2,427.0,5.14,3.003,0.248,7.0
2,5,426.0,4.9,3.924,1.129,0.0
5,2,419.0,4.93,3.924,1.272,0.0
3,4,427.0,5.01,3.016,0.164,0.0
4,3,426.0,5.0,3.016,0.213,0.0
3,5,427.0,5.5,4.754,0.462,5.0
5,3,427.0,5.19,4.754,1.325,10.0
4,5,427.0,5.01,2.916,0.197,0.0
5,4,426.0,4.99,2.916,0.306,0.0
