src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,597.0,7.02,3.243,0.303,0.0
1,0,596.0,7.0,3.243,0.281,0.0
0,2,597.0,3.75,8.357,0.546,1.0
2,0,116.0,1.36,8.357,1.58,3.0
0,3,597.0,6.13,4.375,0.479,0.0
3,0,484.0,5.69,4.375,0.676,0.0
0,4,597.0,4.39,6.549,0.864,21.0
4,0,190.0,2.23,6.549,7.117,0.0
0,5,597.0,3.73,7.159,0.471,62.0
5,0,191.0,2.24,7.159,4.04,0.0
1,2,597.0,4.72,6.566,0.62,0.0
2,1,247.0,2.89,6.566,2.702,0.0
1,3,597.0,7.01,2.861,0.204,0.0
3,1,595.0,6.99,2.861,0.59,0.0
1,4,597.0,6.18,4.21,0.467,0.0
4,1,469.0,5.5,4.21,0.848,0.0
1,5,597.0,4.57,5.939,0.779,0.0
5,1,282.0,3.31,5.939,1.919,0.0
2,3,597.0,6.31,4.396,0.496,4.0
3,2,474.0,5.57,4.396,1.153,3.0
2,4,597.0,7.0,2.887,0.2,0.0
4,2,596.0,7.0,2.887,0.237,0.0
2,5,597.0,5.28,4.907,0.469,3.0
5,2,452.0,5.31,4.907,0.476,4.0
3,4,597.0,7.01,3.016,0.12,0.0
4,3,596.0,6.96,3.016,0.461,0.0
3,5,597.0,5.75,4.416,0.495,3.0
5,3,486.0,5.71,4.416,0.923,2.0
4,5,597.0,7.23,3.0,0.536,3.0
5,4,597.0,7.15,3.0,0.093,4.0
