src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,682.0,7.85,2.767,0.28,0.0
1,0,667.0,7.84,2.767,0.515,0.0
0,2,682.0,3.65,7.604,0.251,0.0
2,0,122.0,1.43,7.604,6.928,0.0
0,3,681.0,5.61,5.612,0.262,4.0
3,0,518.0,6.09,5.612,0.265,19.0
0,4,682.0,4.45,5.894,0.614,8.0
4,0,221.0,2.6,5.894,2.932,18.0
0,5,681.0,3.75,6.952,0.576,2.0
5,0,155.0,1.82,6.952,5.582,0.0
1,2,682.0,3.7,6.168,0.994,213.0
2,1,230.0,2.7,6.168,3.715,0.0
1,3,682.0,8.0,3.05,0.136,0.0
3,1,682.0,8.0,3.05,0.212,0.0
1,4,682.0,5.76,4.283,0.256,0.0
4,1,424.0,4.98,4.283,0.855,0.0
1,5,682.0,4.62,5.888,0.26,0.0
5,1,257.0,3.02,5.888,1.935,0.0
2,3,682.0,5.74,4.364,0.271,0.0
3,2,416.0,4.87,4.364,0.51,1.0
2,4,682.0,8.29,3.009,0.274,5.0
4,2,682.0,8.37,3.009,0.091,1.0
2,5,682.0,5.21,4.335,0.308,50.0
5,2,555.0,5.09,4.335,0.339,122.0
3,4,682.0,7.88,3.09,0.389,0.0
4,3,670.0,7.88,3.09,0.428,0.0
3,5,682.0,6.2,4.774,0.26,4.0
5,3,477.0,5.61,4.774,0.492,3.0
4,5,682.0,8.6,3.171,0.532,9.0
5,4,682.0,8.17,3.171,0.2,5.0
