src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,512.0,5.99,22.782,0.914,0.0
1,0,512.0,6.0,22.782,1.137,0.0
0,2,512.0,3.65,12.478,0.746,0.0
2,0,204.0,2.39,12.478,3.131,0.0
0,3,512.0,5.79,4.356,1.062,0.0
3,0,497.0,5.84,4.356,1.025,0.0
0,4,512.0,4.47,5.592,0.753,0.0
4,0,324.0,3.81,5.592,2.036,0.0
0,5,512.0,3.55,7.616,0.798,7.0
5,0,220.0,2.58,7.616,2.058,2.0
1,2,512.0,4.46,5.776,0.743,0.0
2,1,326.0,3.83,5.776,1.273,0.0
1,3,512.0,6.01,2.357,0.388,0.0
3,1,512.0,6.03,2.357,0.658,0.0
1,4,512.0,5.9,4.215,0.781,3.0
4,1,512.0,6.06,4.215,0.784,2.0
1,5,512.0,4.42,10.255,1.36,27.0
5,1,321.0,3.77,10.255,1.44,0.0
2,3,512.0,5.67,4.287,0.73,0.0
3,2,475.0,5.58,4.287,0.648,0.0
2,4,512.0,6.0,2.922,0.15,0.0
4,2,511.0,5.99,2.922,0.34,0.0
2,5,512.0,5.64,4.539,0.664,0.0
5,2,462.0,5.43,4.539,0.768,0.0
3,4,512.0,6.13,3.145,0.402,2.0
4,3,512.0,6.1,3.145,0.09,1.0
3,5,512.0,5.96,4.595,0.573,4.0
5,3,512.0,6.11,4.595,0.726,3.0
4,5,512.0,6.0,3.124,0.201,0.0
5,4,511.0,6.01,3.124,0.227,0.0
