src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,172.0,954.0,2.902,7.281,0.0
1,0,82.0,959.0,2.902,6.52,0.0
0,2,172.0,971.0,49.755,6.405,0.0
2,0,83.0,970.0,49.755,6.293,0.0
0,3,172.0,968.0,47.424,5.961,0.0
3,0,83.0,970.0,47.424,6.261,0.0
1,2,172.0,970.0,26.27,6.223,0.0
2,1,83.0,972.0,26.27,6.304,0.0
1,3,172.0,968.0,37.934,6.455,0.0
3,1,84.0,978.0,37.934,6.276,0.0
2,3,172.0,961.0,48.071,6.399,0.0
3,2,83.0,966.0,48.071,6.366,0.0
