src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,87.0,980.0,11.48,4.832,20.0
1,0,82.0,961.0,11.48,0.724,3.0
0,2,87.0,971.0,6.883,0.584,4.0
2,0,83.0,962.0,6.883,1.08,3.0
0,3,87.0,974.0,7.562,0.69,9.0
3,0,84.0,976.0,7.562,1.305,10.0
0,4,87.0,948.0,8.667,2.135,0.0
4,0,83.0,972.0,8.667,0.75,0.0
0,5,87.0,972.0,2.88,0.596,2.0
5,0,83.0,973.0,2.88,0.637,2.0
0,6,87.0,948.0,4.223,2.125,0.0
6,0,83.0,972.0,4.223,0.696,0.0
0,7,87.0,931.0,9.063,2.5,0.0
7,0,81.0,950.0,9.063,0.382,0.0
1,2,87.0,931.0,6.551,2.536,0.0
2,1,82.0,963.0,6.551,2.72,0.0
1,3,87.0,959.0,7.77,0.849,5.0
3,1,84.0,976.0,7.77,0.603,6.0
1,4,87.0,959.0,2.7,0.757,0.0
4,1,83.0,976.0,2.7,0.545,1.0
1,5,87.0,949.0,4.214,1.375,0.0
5,1,82.0,957.0,4.214,0.877,0.0
1,6,87.0,941.0,2.67,1.358,0.0
6,1,82.0,957.0,2.67,1.183,0.0
1,7,87.0,942.0,3.992,2.072,0.0
7,1,81.0,945.0,3.992,1.109,0.0
2,3,87.0,951.0,3.587,1.87,0.0
3,2,83.0,962.0,3.587,1.048,0.0
2,4,87.0,962.0,19.938,0.441,1.0
4,2,84.0,977.0,19.938,0.458,4.0
2,5,87.0,962.0,5.288,1.27,0.0
5,2,83.0,963.0,5.288,1.333,0.0
2,6,87.0,964.0,4.077,0.55,3.0
6,2,83.0,972.0,4.077,0.575,3.0
2,7,87.0,931.0,2.391,3.65,0.0
7,2,80.0,940.0,2.391,2.282,0.0
3,4,87.0,976.0,9.029,0.706,7.0
4,3,84.0,984.0,9.029,0.662,7.0
3,5,87.0,974.0,7.725,0.642,2.0
5,3,83.0,971.0,7.725,0.611,4.0
3,6,87.0,977.0,5.037,0.617,6.0
6,3,83.0,970.0,5.037,0.677,4.0
3,7,87.0,953.0,3.972,2.682,0.0
7,3,81.0,945.0,3.972,1.225,0.0
4,5,87.0,974.0,2.79,0.755,0.0
5,4,83.0,974.0,2.79,0.549,1.0
4,6,87.0,974.0,4.368,0.426,2.0
6,4,83.0,973.0,4.368,0.691,2.0
4,7,87.0,942.0,5.533,1.592,0.0
7,4,81.0,947.0,5.533,0.756,0.0
5,6,87.0,971.0,4.332,0.426,1.0
6,5,84.0,976.0,4.332,0.363,1.0
5,7,87.0,941.0,4.154,2.089,0.0
7,5,81.0,946.0,4.154,1.261,0.0
6,7,87.0,931.0,2.897,2.291,0.0
7,6,81.0,948.0,2.897,0.765,0.0
