src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,166.0,950.0,6.074,11.699,0.0
1,0,81.0,949.0,6.074,9.67,0.0
0,2,165.0,963.0,5.662,11.582,0.0
2,0,83.0,971.0,5.662,9.22,0.0
0,3,167.0,963.0,7.477,11.607,0.0
3,0,84.0,977.0,7.477,9.278,0.0
0,4,164.0,962.0,20.389,11.79,0.0
4,0,83.0,966.0,20.389,9.245,0.0
0,5,169.0,905.0,7.689,48.344,5.0
5,0,84.0,985.0,7.689,9.316,13.0
0,6,160.0,963.0,4.338,12.861,0.0
6,0,84.0,978.0,4.338,9.158,1.0
0,7,162.0,963.0,23.814,12.492,1.0
7,0,85.0,995.0,23.814,9.14,1.0
1,2,168.0,969.0,35.978,11.348,0.0
2,1,83.0,972.0,35.978,9.266,0.0
1,3,163.0,969.0,25.425,11.968,1.0
3,1,84.0,980.0,25.425,9.127,2.0
1,4,164.0,966.0,5.04,11.566,0.0
4,1,82.0,961.0,5.04,9.179,0.0
1,5,165.0,969.0,3.824,11.739,1.0
5,1,84.0,982.0,3.824,9.138,2.0
1,6,161.0,969.0,6.452,12.372,2.0
6,1,83.0,972.0,6.452,9.402,4.0
1,7,164.0,972.0,32.541,12.089,0.0
7,1,84.0,981.0,32.541,9.18,0.0
2,3,165.0,964.0,52.274,11.796,0.0
3,2,83.0,973.0,52.274,9.141,0.0
2,4,166.0,964.0,21.08,11.417,0.0
4,2,82.0,955.0,21.08,9.327,0.0
2,5,165.0,962.0,25.719,11.821,0.0
5,2,84.0,983.0,25.719,9.11,0.0
2,6,161.0,963.0,13.899,12.702,0.0
6,2,83.0,970.0,13.899,9.134,0.0
2,7,161.0,961.0,5.133,12.89,0.0
7,2,84.0,981.0,5.133,9.34,1.0
3,4,161.0,964.0,12.956,12.401,0.0
4,3,82.0,963.0,12.956,9.465,0.0
3,5,168.0,972.0,6.112,11.121,0.0
5,3,84.0,979.0,6.112,9.132,4.0
3,6,169.0,966.0,54.372,11.598,1.0
6,3,83.0,972.0,54.372,9.279,1.0
3,7,164.0,970.0,32.281,11.963,1.0
7,3,84.0,985.0,32.281,9.112,0.0
4,5,161.0,953.0,40.559,12.775,2.0
5,4,84.0,986.0,40.559,9.018,3.0
4,6,162.0,957.0,25.248,12.54,0.0
6,4,84.0,976.0,25.248,9.199,0.0
4,7,165.0,953.0,38.767,11.896,2.0
7,4,84.0,983.0,38.767,9.112,2.0
5,6,167.0,969.0,12.001,11.1,0.0
6,5,83.0,970.0,12.001,9.333,0.0
5,7,166.0,981.0,5.943,11.528,1.0
7,5,84.0,985.0,5.943,9.123,5.0
6,7,168.0,964.0,28.851,11.404,0.0
7,6,84.0,976.0,28.851,9.194,0.0
