src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,87.0,964.0,6.316,1.956,16.0
1,0,84.0,976.0,6.316,0.542,5.0
0,2,87.0,946.0,4.773,0.73,0.0
2,0,81.0,945.0,4.773,0.724,0.0
0,3,87.0,937.0,8.743,3.154,0.0
3,0,81.0,950.0,8.743,0.693,0.0
0,4,87.0,940.0,2.956,2.181,0.0
4,0,81.0,951.0,2.956,0.594,0.0
0,5,87.0,962.0,8.344,0.608,5.0
5,0,83.0,974.0,8.344,0.534,6.0
0,6,87.0,937.0,4.658,2.368,0.0
6,0,82.0,964.0,4.658,1.22,0.0
0,7,87.0,970.0,6.117,0.495,1.0
7,0,84.0,977.0,6.117,0.483,5.0
1,2,87.0,938.0,3.203,2.623,0.0
2,1,81.0,951.0,3.203,0.594,0.0
1,3,87.0,948.0,4.531,1.742,0.0
3,1,81.0,947.0,4.531,0.738,0.0
1,4,87.0,977.0,4.776,0.391,1.0
4,1,82.0,959.0,4.776,0.67,1.0
1,5,87.0,974.0,3.147,0.724,1.0
5,1,83.0,972.0,3.147,0.492,1.0
1,6,87.0,976.0,20.41,0.506,3.0
6,1,83.0,975.0,20.41,1.255,11.0
1,7,87.0,976.0,4.81,0.664,2.0
7,1,84.0,977.0,4.81,0.547,3.0
2,3,87.0,950.0,3.471,1.674,0.0
3,2,82.0,959.0,3.471,0.553,0.0
2,4,87.0,954.0,3.229,0.673,0.0
4,2,82.0,959.0,3.229,0.805,1.0
2,5,87.0,949.0,4.651,1.464,0.0
5,2,82.0,959.0,4.651,1.265,0.0
2,6,87.0,961.0,4.633,0.631,1.0
6,2,83.0,975.0,4.633,0.522,3.0
2,7,87.0,938.0,3.013,2.42,0.0
7,2,82.0,959.0,3.013,2.425,0.0
3,4,87.0,957.0,9.232,0.925,0.0
4,3,82.0,953.0,9.232,0.722,0.0
3,5,87.0,960.0,10.875,0.812,2.0
5,3,83.0,972.0,10.875,0.603,1.0
3,6,86.0,955.0,3.238,0.936,0.0
6,3,82.0,963.0,3.238,1.082,0.0
3,7,87.0,958.0,4.953,0.505,1.0
7,3,84.0,976.0,4.953,0.43,1.0
4,5,87.0,949.0,5.982,1.224,0.0
5,4,82.0,960.0,5.982,1.69,0.0
4,6,87.0,960.0,2.889,0.668,0.0
6,4,84.0,979.0,2.889,0.63,1.0
4,7,87.0,937.0,4.559,2.465,0.0
7,4,82.0,963.0,4.559,1.911,0.0
5,6,87.0,972.0,9.355,0.38,2.0
6,5,83.0,974.0,9.355,0.458,3.0
5,7,87.0,975.0,10.351,0.738,2.0
7,5,84.0,977.0,10.351,0.743,5.0
6,7,87.0,974.0,2.92,0.46,1.0
7,6,84.0,976.0,2.92,0.403,1.0
