src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,767.0,4.86,2.942,1.086,116.0
1,0,340.0,3.9,2.942,2.489,0.0
0,2,768.0,4.3,5.03,3.619,164.0
2,0,306.0,3.59,5.03,0.568,4.0
0,3,767.0,8.94,3.021,0.167,3.0
3,0,767.0,9.05,3.021,0.235,3.0
0,4,767.0,4.89,4.044,1.164,40.0
4,0,409.0,4.81,4.044,0.401,6.0
0,5,767.0,4.28,5.553,0.101,0.0
5,0,160.0,1.88,5.553,5.286,0.0
1,2,767.0,8.66,2.786,0.192,0.0
2,1,734.0,8.63,2.786,0.114,0.0
1,3,767.0,4.72,4.034,1.342,35.0
3,1,383.0,4.5,4.034,1.07,0.0
1,4,767.0,5.76,3.061,0.122,46.0
4,1,439.0,5.16,3.061,0.128,0.0
1,5,767.0,5.43,4.597,1.095,76.0
5,1,383.0,4.5,4.597,1.584,0.0
2,3,767.0,4.22,6.819,0.174,4.0
3,2,269.0,3.15,6.819,4.752,3.0
2,4,768.0,4.86,4.553,4.658,52.0
4,2,327.0,3.84,4.553,3.121,0.0
2,5,767.0,7.89,2.954,0.186,0.0
5,2,660.0,7.76,2.954,0.343,0.0
3,4,767.0,7.93,3.049,0.12,2.0
4,3,645.0,7.58,3.049,0.476,1.0
3,5,767.0,6.03,4.179,0.41,0.0
5,3,371.0,4.36,4.179,0.985,0.0
4,5,767.0,7.6,2.663,0.192,13.0
5,4,661.0,7.77,2.663,0.124,19.0
