src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,87.0,993.0,2.84,0.72,0.0
1,0,86.0,985.0,2.84,1.08,0.0
0,2,87.0,977.0,4.616,1.784,0.0
2,0,86.0,1.0,4.616,0.429,0.0
0,3,87.0,1.01,3.238,0.289,0.0
3,0,87.0,1.01,3.238,0.561,0.0
0,4,87.0,1.0,4.441,0.738,0.0
4,0,86.0,1.0,4.441,0.548,0.0
0,5,87.0,1.04,7.6,0.567,1.0
5,0,87.0,1.03,7.6,0.175,1.0
1,2,87.0,1.0,2.856,0.772,0.0
2,1,86.0,1.0,2.856,0.607,0.0
1,3,87.0,992.0,4.374,0.732,0.0
3,1,86.0,1.0,4.374,0.312,0.0
1,4,87.0,1.0,2.613,0.452,0.0
4,1,86.0,1.0,2.613,0.391,0.0
1,5,87.0,995.0,5.102,0.29,0.0
5,1,86.0,1.0,5.102,0.229,0.0
2,3,87.0,1.0,5.862,0.162,0.0
3,2,86.0,1.0,5.862,0.169,0.0
2,4,87.0,1.05,4.584,0.75,2.0
4,2,87.0,1.04,4.584,0.742,2.0
2,5,87.0,1.01,2.763,0.73,0.0
5,2,86.0,1.01,2.763,0.54,0.0
3,4,87.0,1.02,2.982,0.351,0.0
4,3,87.0,1.03,2.982,0.33,1.0
3,5,87.0,1.03,4.382,0.294,1.0
5,3,87.0,1.03,4.382,0.345,1.0
4,5,87.0,1.01,3.226,0.218,0.0
5,4,87.0,1.01,3.226,0.097,0.0
