src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,512.0,4840.0,3.105,0.608,0.0
1,0,410.0,4800.0,3.105,1.363,0.0
0,2,511.0,4910.0,4.49,0.543,1.0
2,0,413.0,4850.0,4.49,0.943,2.0
0,3,512.0,6000.0,2.94,0.211,0.0
3,0,511.0,6000.0,2.94,0.346,0.0
0,4,512.0,4850.0,5.154,0.538,0.0
4,0,485.0,5690.0,5.154,0.698,0.0
0,5,511.0,4410.0,6.016,0.691,1.0
5,0,295.0,3430.0,6.016,1.43,0.0
1,2,512.0,6010.0,4.445,0.175,0.0
2,1,511.0,5990.0,4.445,0.314,0.0
1,3,512.0,4990.0,4.526,0.494,4.0
3,1,481.0,5650.0,4.526,0.764,2.0
1,4,512.0,5830.0,2.951,0.422,0.0
4,1,495.0,5820.0,2.951,1.39,0.0
1,5,512.0,6000.0,4.333,0.292,0.0
5,1,482.0,5670.0,4.333,0.132,0.0
2,3,512.0,4450.0,6.361,0.749,0.0
3,2,324.0,3810.0,6.361,1.229,0.0
2,4,512.0,5660.0,4.749,0.274,4.0
4,2,512.0,6350.0,4.749,0.535,5.0
2,5,512.0,6130.0,3.13,0.364,0.0
5,2,512.0,6080.0,3.13,0.138,3.0
3,4,512.0,6060.0,2.853,0.668,0.0
4,3,512.0,6100.0,2.853,0.39,1.0
3,5,512.0,5820.0,4.699,0.683,0.0
5,3,498.0,5860.0,4.699,0.431,0.0
4,5,512.0,6230.0,2.979,0.657,0.0
5,4,512.0,6250.0,2.979,0.221,1.0
