src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,767.0,3180.0,6.675,1.732,92.0
1,0,96.0,1110.0,6.675,11.254,0.0
0,2,767.0,5240.0,4.423,0.101,0.0
2,0,414.0,4870.0,4.423,2.025,0.0
0,3,767.0,3260.0,9.399,3.11,0.0
3,0,90.0,1040.0,9.399,11.378,0.0
0,4,767.0,8720.0,2.826,0.258,0.0
4,0,730.0,8580.0,2.826,0.251,0.0
0,5,767.0,4510.0,5.3,0.104,0.0
5,0,229.0,2690.0,5.3,4.142,0.0
1,2,767.0,6020.0,7.499,0.11,0.0
2,1,406.0,4770.0,7.499,0.538,0.0
1,3,767.0,8900.0,6.144,0.364,0.0
3,1,764.0,8980.0,6.144,0.436,0.0
1,4,767.0,4380.0,5.526,0.101,0.0
4,1,222.0,2610.0,5.526,4.415,0.0
1,5,767.0,8290.0,3.175,0.687,0.0
5,1,719.0,8440.0,3.175,0.685,0.0
2,3,767.0,4440.0,5.789,0.435,9.0
3,2,221.0,2590.0,5.789,0.966,9.0
2,4,767.0,7650.0,2.829,0.098,0.0
4,2,646.0,7590.0,2.829,0.484,0.0
2,5,767.0,7330.0,2.953,0.125,5.0
5,2,653.0,7680.0,2.953,0.122,14.0
3,4,767.0,3660.0,6.924,0.877,2.0
4,3,65.0,761.0,6.924,13.312,3.0
3,5,767.0,5980.0,4.688,0.107,6.0
5,3,371.0,4360.0,4.688,1.872,9.0
4,5,767.0,5850.0,4.363,0.216,3.0
5,4,389.0,4550.0,4.363,1.633,14.0
