src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,597.0,3.16,8.772,0.803,32.0
1,0,166.0,1.95,8.772,9.462,0.0
0,2,597.0,5.47,6.186,0.461,0.0
2,0,468.0,5.49,6.186,1.182,0.0
0,3,597.0,2.78,8.722,0.618,2.0
3,0,90.0,1.06,8.722,5.067,0.0
0,4,597.0,6.95,3.005,0.836,0.0
4,0,593.0,6.97,3.005,0.374,0.0
0,5,597.0,4.16,5.828,0.552,0.0
5,0,273.0,3.21,5.828,1.607,0.0
1,2,597.0,5.53,4.455,0.465,0.0
2,1,394.0,4.63,4.455,1.33,0.0
1,3,597.0,6.58,3.214,0.465,1.0
3,1,597.0,7.49,3.214,0.47,1.0
1,4,597.0,4.11,5.92,1.007,55.0
4,1,173.0,2.03,5.92,7.07,0.0
1,5,597.0,7.01,2.582,0.529,0.0
5,1,596.0,6.96,2.582,0.979,0.0
2,3,597.0,3.71,7.133,0.471,0.0
3,2,222.0,2.6,7.133,0.769,0.0
2,4,597.0,6.98,2.701,0.614,0.0
4,2,592.0,6.91,2.701,0.638,4.0
2,5,597.0,6.56,2.723,1.206,0.0
5,2,565.0,6.64,2.723,1.402,0.0
3,4,597.0,3.39,6.994,1.034,0.0
4,3,135.0,1.58,6.994,5.497,0.0
3,5,597.0,5.41,4.494,0.503,0.0
5,3,350.0,4.1,4.494,0.878,1.0
4,5,597.0,5.41,4.398,0.447,12.0
5,4,526.0,5.59,4.398,0.469,50.0
