src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,170.0,893.0,2.852,47.81,0.0
1,0,83.0,972.0,2.852,9.771,0.0
0,2,171.0,904.0,4.242,47.306,0.0
2,0,84.0,982.0,4.242,9.695,0.0
0,3,173.0,902.0,4.916,46.565,0.0
3,0,84.0,985.0,4.916,9.697,0.0
0,4,171.0,903.0,6.75,47.248,0.0
4,0,83.0,967.0,6.75,10.132,0.0
1,2,172.0,908.0,2.496,46.957,1.0
2,1,84.0,983.0,2.496,9.707,2.0
1,3,172.0,908.0,4.347,47.511,3.0
3,1,84.0,976.0,4.347,9.846,3.0
1,4,172.0,911.0,5.286,46.44,0.0
4,1,83.0,972.0,5.286,9.788,0.0
2,3,172.0,914.0,2.758,47.221,1.0
3,2,84.0,977.0,2.758,9.883,1.0
2,4,161.0,912.0,4.02,49.005,0.0
4,2,83.0,970.0,4.02,9.848,0.0
3,4,170.0,904.0,2.827,48.486,0.0
4,3,83.0,976.0,2.827,9.705,0.0
