src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,87.0,1.57,3.249,15.068,31.0
1,0,87.0,1.36,3.249,5.319,22.0
0,2,87.0,1.19,7.407,1.28,8.0
2,0,87.0,1.13,7.407,1.192,9.0
0,3,87.0,1000.0,5.05,0.778,0.0
3,0,86.0,1.0,5.05,0.831,0.0
0,4,87.0,1.08,5.852,0.98,6.0
4,0,87.0,1.05,5.852,0.738,3.0
0,5,87.0,1.0,7.313,0.412,0.0
5,0,86.0,1.0,7.313,0.222,0.0
1,2,87.0,1.0,5.224,0.212,0.0
2,1,86.0,1.0,5.224,0.218,0.0
1,3,87.0,989.0,5.367,0.937,0.0
3,1,86.0,1.0,5.367,0.393,0.0
1,4,87.0,1.06,4.81,1.653,4.0
4,1,87.0,1.03,4.81,1.612,2.0
1,5,87.0,998.0,6.112,0.704,0.0
5,1,86.0,1.0,6.112,0.549,0.0
2,3,87.0,1.0,4.268,0.387,0.0
3,2,86.0,1.0,4.268,0.39,0.0
2,4,87.0,1.04,2.844,0.453,2.0
4,2,87.0,1.02,2.844,0.371,1.0
2,5,87.0,1.07,4.402,0.46,5.0
5,2,87.0,1.03,4.402,0.498,1.0
3,4,87.0,1.0,2.983,0.417,0.0
4,3,86.0,1.0,2.983,0.49,0.0
3,5,87.0,1.0,4.377,0.468,0.0
5,3,86.0,1.0,4.377,0.338,0.0
4,5,87.0,1.0,3.206,0.224,0.0
5,4,86.0,1.0,3.206,0.3,0.0
