src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,682.0,8.0,3.052,0.118,0.0
1,0,681.0,8.01,3.052,0.195,0.0
0,2,682.0,4.48,4.481,0.261,35.0
2,0,211.0,2.47,4.481,1.458,10.0
0,3,682.0,8.0,2.891,0.404,0.0
3,0,681.0,7.97,2.891,0.626,0.0
0,4,682.0,5.95,4.361,0.262,0.0
4,0,403.0,4.71,4.361,1.309,0.0
0,5,681.0,4.36,5.518,0.317,26.0
5,0,221.0,2.59,5.518,2.771,0.0
1,2,682.0,4.86,2.975,0.597,50.0
2,1,352.0,4.14,2.975,0.547,0.0
1,3,682.0,5.79,4.437,0.3,6.0
3,1,432.0,5.07,4.437,0.388,2.0
1,4,682.0,8.19,3.206,0.538,2.0
4,1,682.0,8.19,3.206,0.366,3.0
1,5,683.0,2.85,4.653,8.394,266.0
5,1,250.0,2.77,4.653,12.148,11.0
2,3,682.0,4.34,6.206,0.909,26.0
3,2,238.0,2.69,6.206,155.188,9.0
2,4,683.0,2.96,4.566,1.39,214.0
4,2,251.0,2.94,4.566,2.223,0.0
2,5,682.0,2.92,2.818,3.224,218.0
5,2,155.0,1.82,2.818,3.586,0.0
3,4,682.0,8.01,2.898,0.045,0.0
4,3,681.0,7.99,2.898,0.134,0.0
3,5,682.0,5.62,4.659,1.58,57.0
5,3,399.0,4.69,4.659,1.45,0.0
4,5,682.0,8.04,3.061,0.399,0.0
5,4,681.0,7.99,3.061,0.573,0.0
