src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,146.0,647.0,75.051,58.501,0.0
1,0,64.0,752.0,75.051,13.404,0.0
0,2,147.0,646.0,93.158,58.669,0.0
2,0,61.0,717.0,93.158,15.061,0.0
0,3,146.0,648.0,74.126,58.589,0.0
3,0,65.0,758.0,74.126,14.112,0.0
0,4,145.0,642.0,80.111,60.268,0.0
4,0,61.0,717.0,80.111,14.751,0.0
0,5,144.0,662.0,71.028,56.739,0.0
5,0,62.0,728.0,71.028,14.74,0.0
0,6,146.0,650.0,53.72,58.745,0.0
6,0,64.0,750.0,53.72,14.755,0.0
1,2,146.0,656.0,78.742,58.409,0.0
2,1,63.0,739.0,78.742,14.454,0.0
1,3,148.0,648.0,72.648,59.406,0.0
3,1,65.0,760.0,72.648,14.033,0.0
1,4,147.0,651.0,103.53,57.068,0.0
4,1,62.0,727.0,103.53,14.685,0.0
1,5,145.0,643.0,81.763,59.989,0.0
5,1,62.0,719.0,81.763,14.746,0.0
1,6,147.0,653.0,83.929,58.322,0.0
6,1,64.0,752.0,83.929,14.538,0.0
2,3,146.0,643.0,79.6,58.37,0.0
3,2,64.0,747.0,79.6,14.115,0.0
2,4,145.0,645.0,89.998,58.032,0.0
4,2,62.0,715.0,89.998,15.307,0.0
2,5,145.0,647.0,85.974,57.911,0.0
5,2,62.0,727.0,85.974,13.946,0.0
2,6,147.0,647.0,86.765,58.003,0.0
6,2,64.0,749.0,86.765,13.953,0.0
3,4,147.0,664.0,108.16,58.276,0.0
4,3,62.0,726.0,108.16,14.435,0.0
3,5,146.0,662.0,109.156,58.921,0.0
5,3,60.0,703.0,109.156,14.737,0.0
3,6,145.0,666.0,41.861,58.377,0.0
6,3,64.0,752.0,41.861,14.103,0.0
4,5,145.0,644.0,88.698,58.191,0.0
5,4,61.0,715.0,88.698,14.8,0.0
4,6,146.0,630.0,69.185,59.075,0.0
6,4,64.0,752.0,69.185,14.259,0.0
5,6,146.0,635.0,93.513,58.641,0.0
6,5,65.0,764.0,93.513,13.844,0.0
