src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,597.0,7.02,2.709,0.134,0.0
1,0,597.0,7.02,2.709,0.307,0.0
0,2,597.0,3.41,7.179,0.482,0.0
2,0,112.0,1.31,7.179,8.713,0.0
0,3,596.0,5.23,4.464,1.208,0.0
3,0,421.0,4.94,4.464,2.3,0.0
0,4,597.0,4.23,5.611,0.769,0.0
4,0,288.0,3.38,5.611,1.532,0.0
0,5,597.0,3.34,6.546,0.742,34.0
5,0,153.0,1.8,6.546,4.275,0.0
1,2,597.0,3.85,5.922,0.518,25.0
2,1,267.0,3.1,5.922,1.551,3.0
1,3,597.0,7.0,3.033,0.15,0.0
3,1,596.0,6.98,3.033,0.402,0.0
1,4,597.0,5.41,4.554,0.911,2.0
4,1,412.0,4.84,4.554,2.71,0.0
1,5,597.0,4.35,5.502,0.47,0.0
5,1,310.0,3.64,5.502,1.838,0.0
2,3,596.0,5.48,9.604,0.436,8.0
3,2,359.0,4.22,9.604,1.072,0.0
2,4,597.0,7.67,2.798,0.931,10.0
4,2,597.0,7.34,2.798,0.532,7.0
2,5,597.0,5.4,4.461,0.498,9.0
5,2,476.0,5.59,4.461,0.697,5.0
3,4,597.0,6.97,3.069,0.547,0.0
4,3,595.0,6.99,3.069,0.915,0.0
3,5,597.0,5.58,3.808,0.457,0.0
5,3,458.0,5.38,3.808,0.938,0.0
4,5,597.0,6.11,3.129,0.57,0.0
5,4,514.0,6.03,3.129,1.243,0.0
