src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,257.0,3.0,2.866,0.556,0.0
1,0,256.0,2.97,2.866,1.035,0.0
0,2,257.0,3.98,7.013,0.741,12.0
2,0,257.0,3.24,7.013,0.878,8.0
0,3,257.0,3.22,4.131,0.612,6.0
3,0,257.0,3.07,4.131,0.294,4.0
0,4,257.0,3.37,5.646,0.28,13.0
4,0,256.0,3.19,5.646,0.341,11.0
0,5,257.0,3.0,6.886,1.358,0.0
5,0,256.0,3.01,6.886,0.781,0.0
1,2,257.0,3.0,10.37,0.625,0.0
2,1,256.0,3.0,10.37,0.422,0.0
1,3,257.0,2.99,3.161,0.332,0.0
3,1,256.0,3.0,3.161,0.159,0.0
1,4,257.0,3.01,4.784,0.244,0.0
4,1,256.0,2.99,4.784,0.635,0.0
1,5,257.0,3.01,7.29,0.676,0.0
5,1,256.0,3.0,7.29,0.547,0.0
2,3,257.0,2.99,4.609,0.64,0.0
3,2,256.0,3.0,4.609,0.497,0.0
2,4,257.0,3.0,2.841,0.151,0.0
4,2,256.0,3.0,2.841,0.284,0.0
2,5,257.0,2.99,6.821,0.726,0.0
5,2,256.0,3.0,6.821,0.644,0.0
3,4,257.0,3.12,2.856,0.596,3.0
4,3,257.0,3.08,2.856,0.17,2.0
3,5,257.0,2.99,4.629,0.44,0.0
5,3,256.0,3.0,4.629,0.227,0.0
4,5,257.0,2.99,2.872,0.438,0.0
5,4,256.0,3.0,2.872,0.194,0.0
