src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,427.0,4.99,2.962,0.248,0.0
1,0,426.0,5.01,2.962,0.076,0.0
0,2,427.0,3.15,7.323,1.166,14.0
2,0,370.0,3.84,7.323,1.729,43.0
0,3,426.0,4.93,5.947,1.768,0.0
3,0,421.0,4.95,5.947,1.148,0.0
0,4,427.0,4.57,5.719,0.894,3.0
4,0,362.0,4.24,5.719,0.748,2.0
0,5,427.0,3.54,8.976,0.927,4.0
5,0,277.0,3.25,8.976,0.891,3.0
1,2,427.0,4.39,6.336,1.133,0.0
2,1,353.0,4.14,6.336,0.679,0.0
1,3,427.0,4.99,3.091,0.44,0.0
3,1,426.0,5.0,3.091,0.265,0.0
1,4,426.0,5.0,4.54,0.318,0.0
4,1,427.0,5.02,4.54,0.64,0.0
1,5,427.0,4.3,5.454,0.963,0.0
5,1,363.0,4.27,5.454,1.087,0.0
2,3,427.0,5.9,4.46,0.728,18.0
3,2,427.0,5.32,4.46,0.478,7.0
2,4,427.0,5.29,2.741,0.31,6.0
4,2,427.0,5.21,2.741,0.239,11.0
2,5,427.0,5.01,4.498,0.209,0.0
5,2,427.0,5.03,4.498,0.506,0.0
3,4,427.0,5.01,2.998,0.246,0.0
4,3,426.0,4.99,2.998,0.28,0.0
3,5,427.0,4.97,8.414,0.639,0.0
5,3,424.0,4.98,8.414,0.844,0.0
4,5,427.0,5.14,3.513,0.621,3.0
5,4,427.0,5.08,3.513,0.433,0.0
