src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,141.0,914.0,10.459,41.985,0.0
1,0,82.0,959.0,10.459,8.352,0.0
0,2,141.0,964.0,18.54,37.257,0.0
2,0,83.0,976.0,18.54,8.215,1.0
0,3,142.0,917.0,7.027,42.96,0.0
3,0,83.0,969.0,7.027,8.167,0.0
0,4,141.0,911.0,3.057,44.283,0.0
4,0,82.0,964.0,3.057,8.55,0.0
0,5,141.0,929.0,7.759,38.764,0.0
5,0,83.0,970.0,7.759,8.165,0.0
0,6,142.0,955.0,9.943,39.173,1.0
6,0,83.0,971.0,9.943,8.312,1.0
0,7,141.0,917.0,7.855,41.583,0.0
7,0,83.0,969.0,7.855,8.333,0.0
1,2,141.0,936.0,13.966,38.547,0.0
2,1,84.0,976.0,13.966,8.186,0.0
1,3,142.0,921.0,4.86,43.104,0.0
3,1,84.0,981.0,4.86,8.227,0.0
1,4,142.0,921.0,4.07,41.034,0.0
4,1,83.0,972.0,4.07,8.227,0.0
1,5,142.0,938.0,3.079,38.817,1.0
5,1,84.0,985.0,3.079,8.134,1.0
1,6,142.0,921.0,6.651,42.581,0.0
6,1,84.0,981.0,6.651,8.123,0.0
1,7,142.0,953.0,13.556,39.896,2.0
7,1,83.0,969.0,13.556,8.393,3.0
2,3,142.0,955.0,24.277,38.058,0.0
3,2,84.0,982.0,24.277,8.154,1.0
2,4,140.0,922.0,2.965,42.609,0.0
4,2,82.0,963.0,2.965,8.529,0.0
2,5,141.0,929.0,4.716,41.48,0.0
5,2,84.0,976.0,4.716,8.238,0.0
2,6,142.0,931.0,7.822,40.029,0.0
6,2,84.0,977.0,7.822,8.136,0.0
2,7,141.0,966.0,3.731,36.966,1.0
7,2,83.0,969.0,3.731,8.233,3.0
3,4,141.0,963.0,4.675,38.67,2.0
4,3,83.0,967.0,4.675,8.403,2.0
3,5,142.0,971.0,5.985,38.486,3.0
5,3,84.0,979.0,5.985,8.194,3.0
3,6,140.0,947.0,3.407,41.129,0.0
6,3,83.0,975.0,3.407,8.15,1.0
3,7,142.0,924.0,4.783,42.053,0.0
7,3,82.0,964.0,4.783,8.427,0.0
4,5,142.0,962.0,21.882,38.011,2.0
5,4,85.0,992.0,21.882,8.152,3.0
4,6,142.0,940.0,18.287,40.225,1.0
6,4,84.0,980.0,18.287,8.195,2.0
4,7,142.0,930.0,4.572,40.722,0.0
7,4,83.0,968.0,4.572,8.524,0.0
5,6,142.0,978.0,7.878,36.902,2.0
6,5,84.0,981.0,7.878,8.206,4.0
5,7,141.0,975.0,9.43,38.115,1.0
7,5,83.0,969.0,9.43,8.228,2.0
6,7,141.0,946.0,3.161,39.064,0.0
7,6,83.0,966.0,3.161,8.402,0.0
