src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,172.0,898.0,3.326,47.405,0.0
1,0,82.0,959.0,3.326,9.925,0.0
0,2,172.0,916.0,3.329,46.682,2.0
2,0,82.0,960.0,3.329,10.046,3.0
0,3,172.0,912.0,3.385,46.833,0.0
3,0,83.0,972.0,3.385,9.729,0.0
1,2,171.0,907.0,3.189,47.497,0.0
2,1,83.0,976.0,3.189,10.005,0.0
1,3,173.0,908.0,4.845,46.488,0.0
3,1,84.0,976.0,4.845,9.745,0.0
2,3,173.0,896.0,4.848,47.227,0.0
3,2,82.0,963.0,4.848,9.968,0.0
