src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,87.0,976.0,7.717,0.695,4.0
1,0,83.0,972.0,7.717,0.67,7.0
0,2,87.0,939.0,3.021,2.384,0.0
2,0,82.0,959.0,3.021,0.645,0.0
0,3,87.0,951.0,4.24,1.186,0.0
3,0,82.0,958.0,4.24,0.433,0.0
0,4,87.0,974.0,2.775,0.468,2.0
4,0,83.0,966.0,2.775,0.519,3.0
1,2,87.0,962.0,2.801,1.474,0.0
2,1,82.0,957.0,2.801,0.628,0.0
1,3,87.0,950.0,4.666,2.307,0.0
3,1,82.0,957.0,4.666,0.79,0.0
1,4,87.0,976.0,4.359,0.807,3.0
4,1,83.0,972.0,4.359,0.733,5.0
2,3,87.0,935.0,2.966,2.145,0.0
3,2,82.0,959.0,2.966,0.422,0.0
2,4,87.0,938.0,2.823,2.317,0.0
4,2,82.0,959.0,2.823,0.949,0.0
3,4,87.0,938.0,4.164,2.364,0.0
4,3,82.0,963.0,4.164,0.851,0.0
