src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,141.0,889.0,4.103,44.617,0.0
1,0,82.0,964.0,4.103,8.308,0.0
0,2,142.0,917.0,6.137,43.009,0.0
2,0,84.0,980.0,6.137,8.139,0.0
0,3,142.0,921.0,8.277,42.76,0.0
3,0,84.0,980.0,8.277,8.14,0.0
0,4,141.0,925.0,14.838,41.57,0.0
4,0,84.0,980.0,14.838,8.159,0.0
1,2,142.0,933.0,18.066,40.678,0.0
2,1,84.0,984.0,18.066,8.132,0.0
1,3,142.0,926.0,11.6,41.569,0.0
3,1,84.0,980.0,11.6,8.154,0.0
1,4,142.0,914.0,6.796,41.253,0.0
4,1,84.0,985.0,6.796,8.135,0.0
2,3,142.0,953.0,5.536,40.451,1.0
3,2,83.0,974.0,5.536,8.178,2.0
2,4,142.0,960.0,9.397,38.404,1.0
4,2,84.0,983.0,9.397,8.148,3.0
3,4,142.0,965.0,12.181,37.512,4.0
4,3,84.0,985.0,12.181,8.151,4.0
