src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,853.0,4760.0,12.394,1.302,191.0
1,0,352.0,4120.0,12.394,2.365,0.0
0,2,854.0,4810.0,4.938,4.742,95.0
2,0,271.0,3180.0,4.938,3.136,7.0
0,3,852.0,8270.0,2.851,0.223,0.0
3,0,682.0,8010.0,2.851,0.45,0.0
0,4,853.0,4800.0,4.571,2.641,154.0
4,0,284.0,3310.0,4.571,4.997,0.0
0,5,852.0,4019.9999999999995,9.606,0.13,1.0
5,0,179.0,2100.0,9.606,4.241,3.0
1,2,852.0,8790.0,2.822,0.076,1.0
2,1,770.0,9040.0,2.822,0.057,12.0
1,3,854.0,4870.0,4.293,3.166,36.0
3,1,294.0,3450.0,4.293,2.525,0.0
1,4,852.0,5460.0,2.819,1.079,139.0
4,1,416.0,4850.0,2.819,2.147,0.0
1,5,852.0,5090.0,4.699,0.119,3.0
5,1,394.0,4630.0,4.699,0.6,10.0
2,3,852.0,4170.0,6.0,0.326,14.0
3,2,246.0,2890.0,6.0,3.428,0.0
2,4,853.0,4920.0,4.716,3.179,56.0
4,2,320.0,3710.0,4.716,2.45,4.0
2,5,851.0,7400.0,2.877,0.277,0.0
5,2,598.0,7010.0,2.877,1.364,0.0
3,4,852.0,4170.0,3.081,2.329,254.0
4,3,282.0,3270.0,3.081,5.059,0.0
3,5,853.0,4790.0,5.103,4.239,125.0
5,3,286.0,3360.0,5.103,2.136,0.0
4,5,852.0,8220.0,3.385,0.047,0.0
5,4,646.0,7590.0,3.385,0.381,0.0
