src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,87.0,976.0,2.625,1.755,14.0
1,0,83.0,968.0,2.625,0.701,3.0
0,2,87.0,950.0,3.697,1.606,0.0
2,0,82.0,959.0,3.697,0.751,0.0
0,3,87.0,980.0,5.45,0.95,9.0
3,0,84.0,976.0,5.45,1.055,10.0
0,4,87.0,949.0,6.853,0.399,0.0
4,0,81.0,944.0,6.853,0.565,0.0
1,2,87.0,968.0,2.671,0.529,0.0
2,1,82.0,959.0,2.671,0.673,0.0
1,3,87.0,966.0,4.239,0.73,4.0
3,1,83.0,974.0,4.239,0.709,4.0
1,4,86.0,961.0,15.508,0.998,0.0
4,1,82.0,959.0,15.508,0.983,0.0
2,3,87.0,930.0,7.984,2.286,0.0
3,2,82.0,959.0,7.984,1.444,0.0
2,4,87.0,939.0,4.251,2.273,0.0
4,2,82.0,959.0,4.251,0.636,0.0
3,4,86.0,960.0,2.723,0.426,0.0
4,3,82.0,959.0,2.723,0.377,0.0
