src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,152.0,895.0,3.096,50.066,0.0
1,0,82.0,957.0,3.096,11.171,0.0
0,2,155.0,896.0,4.537,49.516,0.0
2,0,83.0,974.0,4.537,10.893,0.0
0,3,153.0,902.0,2.799,49.319,1.0
3,0,84.0,985.0,2.799,10.867,3.0
0,4,153.0,908.0,3.423,48.605,0.0
4,0,84.0,976.0,3.423,10.889,0.0
1,2,153.0,901.0,4.127,48.847,0.0
2,1,84.0,981.0,4.127,10.873,0.0
1,3,153.0,899.0,2.894,49.414,0.0
3,1,84.0,981.0,2.894,10.87,0.0
1,4,155.0,902.0,4.188,48.291,0.0
4,1,84.0,976.0,4.188,10.939,0.0
2,3,154.0,912.0,4.154,47.457,4.0
3,2,84.0,985.0,4.154,10.868,5.0
2,4,154.0,903.0,2.502,49.25,0.0
4,2,83.0,972.0,2.502,11.033,0.0
3,4,153.0,909.0,4.081,49.002,0.0
4,3,84.0,976.0,4.081,10.91,0.0
