src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,512.0,4.84,3.105,0.608,0.0
1,0,410.0,4.8,3.105,1.363,0.0
0,2,511.0,4.91,4.49,0.543,1.0
2,0,413.0,4.85,4.49,0.943,2.0
0,3,512.0,6.0,2.94,0.211,0.0
3,0,511.0,6.0,2.94,0.346,0.0
0,4,512.0,4.85,5.154,0.538,0.0
4,0,485.0,5.69,5.154,0.698,0.0
0,5,511.0,4.41,6.016,0.691,1.0
5,0,295.0,3.43,6.016,1.43,0.0
1,2,512.0,6.01,4.445,0.175,0.0
2,1,511.0,5.99,4.445,0.314,0.0
1,3,512.0,4.99,4.526,0.494,4.0
3,1,481.0,5.65,4.526,0.764,2.0
1,4,512.0,5.83,2.951,0.422,0.0
4,1,495.0,5.82,2.951,1.39,0.0
1,5,512.0,6.0,4.333,0.292,0.0
5,1,482.0,5.67,4.333,0.132,0.0
2,3,512.0,4.45,6.361,0.749,0.0
3,2,324.0,3.81,6.361,1.229,0.0
2,4,512.0,5.66,4.749,0.274,4.0
4,2,512.0,6.35,4.749,0.535,5.0
2,5,512.0,6.13,3.13,0.364,0.0
5,2,512.0,6.08,3.13,0.138,3.0
3,4,512.0,6.06,2.853,0.668,0.0
4,3,512.0,6.1,2.853,0.39,1.0
3,5,512.0,5.82,4.699,0.683,0.0
5,3,498.0,5.86,4.699,0.431,0.0
4,5,512.0,6.23,2.979,0.657,0.0
5,4,512.0,6.25,2.979,0.221,1.0
