src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,157.0,890.0,13.817,48.548,0.0
1,0,83.0,970.0,13.817,10.765,0.0
0,2,156.0,906.0,4.008,48.148,0.0
2,0,83.0,970.0,4.008,10.773,0.0
0,3,155.0,928.0,5.355,45.983,3.0
3,0,84.0,980.0,5.355,10.748,7.0
0,4,155.0,914.0,6.439,48.096,0.0
4,0,84.0,981.0,6.439,10.748,0.0
1,2,156.0,906.0,2.573,48.632,0.0
2,1,83.0,972.0,2.573,10.905,0.0
1,3,157.0,906.0,4.093,48.249,0.0
3,1,84.0,980.0,4.093,10.754,0.0
1,4,157.0,907.0,4.955,47.693,0.0
4,1,84.0,969.0,4.955,11.452,0.0
2,3,156.0,902.0,2.863,48.265,0.0
3,2,84.0,980.0,2.863,10.748,0.0
2,4,155.0,895.0,3.724,48.851,0.0
4,2,83.0,972.0,3.724,10.882,0.0
3,4,157.0,907.0,2.814,48.206,0.0
4,3,84.0,976.0,2.814,10.828,0.0
