src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,161.0,896.0,4.346,49.217,0.0
1,0,84.0,976.0,4.346,10.43,0.0
0,2,160.0,906.0,2.896,48.53,0.0
2,0,84.0,976.0,2.896,10.5,0.0
0,3,160.0,906.0,4.042,48.482,0.0
3,0,84.0,976.0,4.042,10.405,0.0
0,4,161.0,905.0,2.515,48.396,0.0
4,0,83.0,974.0,2.515,10.574,0.0
1,2,160.0,903.0,2.778,48.411,0.0
2,1,83.0,972.0,2.778,10.53,0.0
1,3,160.0,905.0,3.987,49.07,2.0
3,1,83.0,975.0,3.987,10.411,9.0
1,4,153.0,905.0,4.097,49.38,0.0
4,1,84.0,980.0,4.097,10.45,0.0
2,3,161.0,901.0,2.813,48.567,0.0
3,2,84.0,972.0,2.813,10.906,0.0
2,4,162.0,905.0,2.969,48.512,0.0
4,2,84.0,979.0,2.969,10.462,0.0
3,4,160.0,909.0,4.012,48.627,2.0
4,3,84.0,976.0,4.012,10.458,2.0
