src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,167.0,953.0,6.441,11.937,0.0
1,0,81.0,952.0,6.441,9.648,0.0
0,2,161.0,975.0,4.761,12.543,1.0
2,0,83.0,975.0,4.761,9.184,2.0
0,3,168.0,914.0,6.522,49.332,2.0
3,0,83.0,971.0,6.522,9.207,1.0
0,4,167.0,972.0,27.406,11.41,0.0
4,0,84.0,977.0,27.406,9.352,0.0
0,5,164.0,973.0,7.592,11.874,3.0
5,0,84.0,983.0,7.592,9.169,4.0
0,6,169.0,916.0,5.313,49.221,1.0
6,0,84.0,984.0,5.313,9.147,1.0
0,7,166.0,975.0,5.923,11.538,2.0
7,0,83.0,968.0,5.923,9.531,1.0
1,2,167.0,952.0,52.938,12.212,1.0
2,1,84.0,977.0,52.938,9.184,1.0
1,3,169.0,961.0,30.926,11.208,0.0
3,1,84.0,972.0,30.926,9.389,0.0
1,4,168.0,902.0,5.186,49.659,0.0
4,1,83.0,965.0,5.186,9.473,0.0
1,5,168.0,902.0,3.233,50.031,0.0
5,1,83.0,971.0,3.233,9.35,0.0
1,6,161.0,959.0,11.301,12.599,1.0
6,1,84.0,980.0,11.301,9.192,5.0
1,7,164.0,958.0,4.708,12.202,0.0
7,1,83.0,972.0,4.708,9.223,1.0
2,3,170.0,965.0,54.093,11.228,0.0
3,2,83.0,968.0,54.093,9.367,0.0
2,4,169.0,965.0,41.238,11.052,0.0
4,2,83.0,972.0,41.238,9.211,1.0
2,5,170.0,965.0,29.796,11.144,1.0
5,2,84.0,982.0,29.796,9.118,2.0
2,6,164.0,967.0,31.871,12.117,0.0
6,2,84.0,979.0,31.871,9.157,0.0
2,7,161.0,969.0,29.435,12.687,0.0
7,2,83.0,974.0,29.435,9.183,0.0
3,4,169.0,958.0,35.677,11.491,1.0
4,3,84.0,976.0,35.677,9.186,2.0
3,5,167.0,957.0,20.542,12.021,3.0
5,3,84.0,986.0,20.542,9.116,3.0
3,6,168.0,959.0,20.886,11.28,0.0
6,3,84.0,979.0,20.886,9.118,0.0
3,7,167.0,961.0,24.195,11.615,0.0
7,3,83.0,975.0,24.195,9.342,0.0
4,5,163.0,965.0,6.299,12.151,2.0
5,4,84.0,982.0,6.299,9.36,1.0
4,6,169.0,907.0,2.885,49.472,0.0
6,4,84.0,979.0,2.885,9.225,0.0
4,7,170.0,964.0,62.733,11.422,0.0
7,4,83.0,975.0,62.733,9.133,0.0
5,6,162.0,970.0,9.882,12.265,0.0
6,5,84.0,981.0,9.882,9.1,0.0
5,7,164.0,974.0,6.109,11.912,3.0
7,5,83.0,967.0,6.109,9.231,3.0
6,7,161.0,969.0,3.154,12.489,0.0
7,6,83.0,972.0,3.154,9.183,1.0
