src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,156.0,896.0,26.456,48.891,1.0
1,0,84.0,976.0,26.456,10.981,0.0
0,2,155.0,909.0,4.704,48.18,0.0
2,0,83.0,975.0,4.704,10.808,0.0
0,3,156.0,910.0,6.155,47.876,3.0
3,0,82.0,963.0,6.155,10.994,4.0
0,4,157.0,904.0,2.83,48.182,0.0
4,0,83.0,968.0,2.83,10.787,0.0
0,5,155.0,932.0,10.331,46.055,2.0
5,0,84.0,978.0,10.331,10.704,5.0
0,6,156.0,911.0,3.985,48.123,4.0
6,0,83.0,974.0,3.985,11.028,3.0
0,7,156.0,911.0,6.579,48.088,2.0
7,0,84.0,987.0,6.579,10.738,1.0
1,2,156.0,907.0,3.168,48.363,1.0
2,1,83.0,972.0,3.168,10.943,1.0
1,3,154.0,904.0,4.201,49.037,0.0
3,1,82.0,963.0,4.201,11.124,0.0
1,4,156.0,897.0,5.045,48.816,0.0
4,1,82.0,963.0,5.045,10.84,0.0
1,5,156.0,908.0,3.285,48.625,1.0
5,1,84.0,976.0,3.285,10.769,1.0
1,6,155.0,906.0,6.485,48.697,0.0
6,1,84.0,976.0,6.485,11.096,1.0
1,7,157.0,908.0,6.012,47.739,0.0
7,1,84.0,984.0,6.012,10.783,2.0
2,3,155.0,903.0,2.879,48.268,0.0
3,2,82.0,961.0,2.879,11.062,0.0
2,4,155.0,903.0,3.311,48.621,0.0
4,2,83.0,968.0,3.311,10.972,0.0
2,5,155.0,902.0,4.605,48.956,1.0
5,2,84.0,984.0,4.605,10.995,2.0
2,6,156.0,905.0,4.774,48.159,0.0
6,2,84.0,981.0,4.774,10.744,0.0
2,7,154.0,902.0,3.18,48.314,0.0
7,2,84.0,985.0,3.18,10.733,0.0
3,4,155.0,889.0,4.979,49.051,0.0
4,3,82.0,956.0,4.979,10.939,0.0
3,5,155.0,895.0,6.309,48.54,0.0
5,3,83.0,967.0,6.309,10.819,0.0
3,6,156.0,894.0,3.404,48.428,0.0
6,3,83.0,974.0,3.404,10.758,0.0
3,7,157.0,893.0,5.131,48.761,0.0
7,3,84.0,984.0,5.131,10.736,0.0
4,5,156.0,894.0,6.193,48.551,0.0
5,4,84.0,976.0,6.193,10.763,0.0
4,6,156.0,893.0,3.36,48.446,0.0
6,4,84.0,980.0,3.36,10.71,0.0
4,7,157.0,894.0,4.949,48.374,1.0
7,4,84.0,985.0,4.949,10.744,2.0
5,6,157.0,917.0,7.737,46.172,3.0
6,5,84.0,979.0,7.737,10.757,4.0
5,7,156.0,901.0,6.37,48.385,0.0
7,5,84.0,977.0,6.37,10.808,0.0
6,7,156.0,907.0,3.24,48.567,0.0
7,6,84.0,985.0,3.24,10.739,0.0
