src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,87.0,968.0,7.886,0.68,4.0
1,0,84.0,976.0,7.886,0.68,4.0
0,2,87.0,941.0,4.679,2.177,0.0
2,0,82.0,963.0,4.679,0.8,0.0
0,3,87.0,928.0,6.38,2.154,0.0
3,0,79.0,928.0,6.38,1.222,0.0
0,4,87.0,962.0,3.77,0.729,0.0
4,0,83.0,968.0,3.77,0.66,1.0
0,5,87.0,957.0,8.13,1.233,0.0
5,0,83.0,968.0,8.13,0.659,0.0
0,6,87.0,968.0,4.568,0.646,0.0
6,0,83.0,966.0,4.568,0.877,1.0
0,7,87.0,968.0,6.465,0.463,1.0
7,0,83.0,966.0,6.465,0.807,0.0
1,2,87.0,943.0,3.102,2.539,0.0
2,1,82.0,963.0,3.102,0.901,0.0
1,3,87.0,974.0,4.861,1.049,1.0
3,1,82.0,954.0,4.861,0.46,0.0
1,4,87.0,975.0,4.46,1.183,1.0
4,1,83.0,972.0,4.46,0.432,1.0
1,5,87.0,976.0,5.196,0.717,0.0
5,1,84.0,976.0,5.196,0.52,1.0
1,6,87.0,967.0,6.282,1.477,0.0
6,1,83.0,957.0,6.282,0.481,0.0
1,7,87.0,976.0,6.972,0.373,2.0
7,1,83.0,967.0,6.972,0.629,3.0
2,3,87.0,945.0,3.377,1.624,0.0
3,2,82.0,956.0,3.377,0.453,0.0
2,4,87.0,956.0,3.439,0.935,0.0
4,2,83.0,968.0,3.439,0.463,1.0
2,5,87.0,941.0,4.796,2.196,0.0
5,2,83.0,967.0,4.796,1.142,0.0
2,6,87.0,959.0,5.55,0.731,1.0
6,2,83.0,968.0,5.55,0.437,4.0
2,7,87.0,942.0,3.648,1.992,0.0
7,2,82.0,962.0,3.648,0.618,0.0
3,4,87.0,945.0,5.324,1.166,0.0
4,3,82.0,955.0,5.324,0.461,0.0
3,5,87.0,954.0,6.167,1.03,2.0
5,3,83.0,974.0,6.167,0.573,4.0
3,6,87.0,933.0,3.222,1.968,0.0
6,3,81.0,947.0,3.222,0.851,0.0
3,7,87.0,927.0,4.312,2.475,0.0
7,3,81.0,951.0,4.312,1.465,0.0
4,5,87.0,972.0,6.971,0.639,0.0
5,4,84.0,981.0,6.971,0.405,1.0
4,6,87.0,957.0,3.187,1.167,0.0
6,4,83.0,967.0,3.187,0.479,0.0
4,7,87.0,955.0,8.965,0.681,0.0
7,4,82.0,954.0,8.965,0.549,0.0
5,6,87.0,976.0,7.637,0.681,3.0
6,5,84.0,987.0,7.637,0.668,1.0
5,7,87.0,976.0,6.46,0.643,2.0
7,5,83.0,970.0,6.46,0.628,3.0
6,7,87.0,968.0,3.431,0.714,0.0
7,6,83.0,970.0,3.431,0.435,1.0
