src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,171.0,896.0,5.949,47.679,0.0
1,0,81.0,942.0,5.949,10.508,0.0
0,2,161.0,903.0,4.551,49.415,0.0
2,0,84.0,977.0,4.551,9.719,0.0
0,3,173.0,902.0,6.22,46.541,3.0
3,0,84.0,985.0,6.22,9.696,3.0
0,4,172.0,898.0,2.919,47.593,1.0
4,0,83.0,968.0,2.919,9.92,0.0
0,5,171.0,907.0,7.799,47.0,2.0
5,0,84.0,981.0,7.799,9.715,4.0
0,6,172.0,900.0,5.062,47.656,0.0
6,0,83.0,976.0,5.062,9.821,0.0
0,7,173.0,902.0,6.247,46.198,0.0
7,0,83.0,966.0,6.247,9.924,0.0
1,2,171.0,902.0,4.81,47.408,1.0
2,1,84.0,976.0,4.81,9.854,0.0
1,3,172.0,900.0,4.684,47.738,0.0
3,1,84.0,976.0,4.684,9.766,0.0
1,4,173.0,906.0,4.852,46.496,0.0
4,1,83.0,972.0,4.852,9.733,0.0
1,5,173.0,898.0,2.982,47.336,0.0
5,1,84.0,985.0,2.982,9.695,1.0
1,6,174.0,900.0,5.77,46.942,0.0
6,1,84.0,985.0,5.77,9.706,0.0
1,7,171.0,902.0,5.522,47.511,0.0
7,1,83.0,970.0,5.522,9.788,0.0
2,3,173.0,907.0,3.089,47.38,0.0
3,2,84.0,981.0,3.089,9.735,1.0
2,4,171.0,912.0,3.179,46.864,0.0
4,2,84.0,977.0,3.179,9.804,0.0
2,5,172.0,909.0,5.078,47.446,0.0
5,2,84.0,980.0,5.078,9.883,0.0
2,6,171.0,909.0,4.918,47.112,2.0
6,2,85.0,993.0,4.918,9.703,1.0
2,7,170.0,907.0,3.009,47.852,1.0
7,2,83.0,970.0,3.009,9.965,1.0
3,4,174.0,917.0,4.957,46.589,1.0
4,3,83.0,976.0,4.957,9.913,1.0
3,5,172.0,914.0,5.984,47.424,5.0
5,3,85.0,990.0,5.984,9.709,6.0
3,6,173.0,916.0,3.138,46.739,1.0
6,3,84.0,985.0,3.138,9.706,1.0
3,7,172.0,914.0,7.528,46.999,0.0
7,3,83.0,973.0,7.528,9.943,0.0
4,5,174.0,907.0,6.333,46.536,0.0
5,4,84.0,985.0,6.333,9.689,0.0
4,6,171.0,902.0,3.298,47.878,0.0
6,4,84.0,981.0,3.298,9.741,1.0
4,7,172.0,905.0,6.944,47.28,0.0
7,4,83.0,972.0,6.944,10.007,0.0
5,6,171.0,914.0,7.957,47.122,1.0
6,5,84.0,986.0,7.957,9.723,2.0
5,7,172.0,917.0,6.491,46.776,3.0
7,5,83.0,969.0,6.491,9.814,6.0
6,7,170.0,919.0,3.098,47.49,1.0
7,6,83.0,967.0,3.098,10.093,0.0
