src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,141.0,898.0,2.905,43.131,0.0
1,0,83.0,972.0,2.905,8.196,0.0
0,2,141.0,908.0,3.078,44.479,0.0
2,0,83.0,967.0,3.078,8.232,0.0
0,3,141.0,938.0,18.582,39.403,0.0
3,0,84.0,976.0,18.582,8.147,0.0
0,4,142.0,918.0,17.717,39.531,0.0
4,0,83.0,972.0,17.717,8.584,0.0
0,5,141.0,904.0,4.158,44.591,0.0
5,0,83.0,972.0,4.158,8.299,0.0
0,6,142.0,924.0,7.853,40.604,0.0
6,0,84.0,977.0,7.853,8.451,0.0
0,7,142.0,952.0,18.152,37.254,3.0
7,0,84.0,985.0,18.152,8.141,4.0
0,8,142.0,931.0,31.15,39.0,0.0
8,0,82.0,961.0,31.15,8.713,0.0
1,2,141.0,973.0,3.904,38.242,1.0
2,1,83.0,968.0,3.904,8.258,1.0
1,3,142.0,976.0,6.481,37.909,4.0
3,1,84.0,976.0,6.481,8.406,4.0
1,4,142.0,976.0,5.732,38.263,2.0
4,1,83.0,968.0,5.732,8.244,5.0
1,5,142.0,974.0,7.131,37.856,2.0
5,1,83.0,972.0,7.131,8.573,8.0
1,6,142.0,978.0,4.628,37.638,3.0
6,1,84.0,985.0,4.628,8.137,3.0
1,7,141.0,953.0,2.955,40.426,1.0
7,1,84.0,976.0,2.955,8.168,1.0
1,8,141.0,955.0,8.506,40.102,0.0
8,1,83.0,965.0,8.506,8.567,0.0
2,3,141.0,911.0,5.975,43.635,0.0
3,2,82.0,958.0,5.975,8.284,0.0
2,4,141.0,931.0,4.369,39.227,0.0
4,2,83.0,974.0,4.369,8.15,0.0
2,5,142.0,939.0,17.668,39.76,1.0
5,2,84.0,979.0,17.668,8.145,1.0
2,6,141.0,962.0,17.346,37.24,0.0
6,2,84.0,987.0,17.346,8.166,2.0
2,7,142.0,932.0,13.542,39.854,0.0
7,2,83.0,969.0,13.542,8.278,0.0
2,8,141.0,963.0,11.616,38.62,3.0
8,2,83.0,969.0,11.616,8.382,2.0
3,4,141.0,924.0,2.665,42.34,0.0
4,3,83.0,968.0,2.665,8.234,0.0
3,5,142.0,958.0,20.162,38.642,1.0
5,3,84.0,979.0,20.162,8.439,2.0
3,6,142.0,964.0,17.272,37.458,1.0
6,3,85.0,988.0,17.272,8.153,2.0
3,7,142.0,964.0,23.318,38.189,1.0
7,3,84.0,981.0,23.318,8.216,0.0
3,8,141.0,912.0,2.985,41.543,0.0
8,3,83.0,965.0,2.985,8.214,0.0
4,5,141.0,957.0,9.058,38.192,1.0
5,4,83.0,972.0,9.058,8.163,1.0
4,6,142.0,927.0,8.929,40.822,0.0
6,4,84.0,983.0,8.929,8.247,0.0
4,7,141.0,949.0,3.971,39.359,1.0
7,4,84.0,981.0,3.971,8.142,0.0
4,8,141.0,966.0,4.376,37.975,1.0
8,4,82.0,964.0,4.376,8.418,2.0
5,6,141.0,962.0,4.367,39.425,2.0
6,5,84.0,976.0,4.367,8.147,3.0
5,7,142.0,978.0,21.682,37.326,0.0
7,5,84.0,987.0,21.682,8.153,3.0
5,8,141.0,917.0,7.515,42.808,0.0
8,5,82.0,959.0,7.515,9.015,0.0
6,7,142.0,969.0,4.454,36.97,0.0
7,6,85.0,996.0,4.454,8.141,0.0
6,8,141.0,980.0,5.748,37.864,2.0
8,6,83.0,970.0,5.748,8.233,2.0
7,8,142.0,929.0,7.348,42.412,0.0
8,7,83.0,972.0,7.348,8.392,0.0
