src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,167.0,949.0,2.807,11.411,0.0
1,0,82.0,960.0,2.807,9.908,0.0
0,2,161.0,969.0,2.986,12.556,0.0
2,0,83.0,974.0,2.986,9.24,1.0
0,3,170.0,968.0,8.376,10.971,4.0
3,0,84.0,984.0,8.376,9.323,4.0
0,4,160.0,970.0,27.463,12.914,2.0
4,0,84.0,985.0,27.463,9.123,2.0
0,5,168.0,971.0,29.19,11.311,0.0
5,0,84.0,974.0,29.19,9.183,0.0
0,6,165.0,970.0,6.857,11.686,2.0
6,0,86.0,1000.0,6.857,9.119,3.0
0,7,169.0,966.0,67.194,11.116,0.0
7,0,83.0,972.0,67.194,9.272,0.0
0,8,166.0,969.0,9.45,11.49,0.0
8,0,84.0,978.0,9.45,9.431,1.0
1,2,163.0,954.0,32.947,12.39,0.0
2,1,83.0,967.0,32.947,9.455,0.0
1,3,168.0,897.0,12.971,49.844,0.0
3,1,82.0,954.0,12.971,9.196,0.0
1,4,169.0,954.0,32.692,11.153,0.0
4,1,84.0,981.0,32.692,9.259,1.0
1,5,168.0,955.0,38.971,11.654,0.0
5,1,84.0,976.0,38.971,9.219,0.0
1,6,169.0,956.0,24.336,11.248,0.0
6,1,84.0,985.0,24.336,9.11,0.0
1,7,166.0,953.0,11.676,11.716,0.0
7,1,83.0,968.0,11.676,9.512,1.0
1,8,168.0,951.0,15.523,11.521,0.0
8,1,85.0,995.0,15.523,9.401,0.0
2,3,170.0,968.0,26.803,11.059,0.0
3,2,83.0,965.0,26.803,9.218,0.0
2,4,167.0,970.0,56.003,11.457,1.0
4,2,84.0,980.0,56.003,9.134,0.0
2,5,164.0,970.0,2.877,11.701,1.0
5,2,83.0,972.0,2.877,9.119,1.0
2,6,163.0,970.0,5.797,12.144,8.0
6,2,86.0,1000.0,5.797,9.15,6.0
2,7,161.0,966.0,24.295,12.476,0.0
7,2,83.0,974.0,24.295,9.128,0.0
2,8,166.0,969.0,7.479,11.577,1.0
8,2,83.0,973.0,7.479,9.136,4.0
3,4,161.0,956.0,10.558,12.544,0.0
4,3,84.0,980.0,10.558,9.113,1.0
3,5,164.0,953.0,30.136,12.062,0.0
5,3,83.0,964.0,30.136,9.135,0.0
3,6,169.0,899.0,4.232,50.108,0.0
6,3,83.0,966.0,4.232,9.123,0.0
3,7,168.0,903.0,5.812,49.702,0.0
7,3,82.0,963.0,5.812,9.377,0.0
3,8,167.0,958.0,41.839,11.413,1.0
8,3,84.0,976.0,41.839,9.128,1.0
4,5,166.0,973.0,17.348,11.553,1.0
5,4,84.0,978.0,17.348,9.139,2.0
4,6,161.0,973.0,3.087,12.533,1.0
6,4,84.0,983.0,3.087,9.148,0.0
4,7,166.0,959.0,42.374,11.78,0.0
7,4,82.0,954.0,42.374,9.43,0.0
4,8,163.0,972.0,8.002,11.883,0.0
8,4,83.0,972.0,8.002,9.148,0.0
5,6,161.0,970.0,4.424,12.55,1.0
6,5,84.0,980.0,4.424,9.181,1.0
5,7,169.0,966.0,32.857,11.164,2.0
7,5,83.0,973.0,32.857,9.167,1.0
5,8,164.0,964.0,32.421,12.007,0.0
8,5,84.0,976.0,32.421,9.202,0.0
6,7,165.0,969.0,50.712,12.224,1.0
7,6,83.0,970.0,50.712,9.357,0.0
6,8,168.0,972.0,12.79,11.371,4.0
8,6,83.0,974.0,12.79,9.485,6.0
7,8,166.0,959.0,29.381,12.226,0.0
8,7,83.0,972.0,29.381,9.213,0.0
