src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,512.0,3.54,7.737,0.79,0.0
1,0,213.0,2.49,7.737,5.393,0.0
0,2,512.0,5.65,4.85,0.92,0.0
2,0,479.0,5.62,4.85,1.141,0.0
0,3,512.0,3.13,8.149,0.771,0.0
3,0,167.0,1.96,8.149,4.738,0.0
0,4,512.0,6.01,3.11,0.356,0.0
4,0,511.0,5.99,3.11,0.386,0.0
0,5,512.0,4.66,5.821,0.766,0.0
5,0,346.0,4.05,5.821,1.498,0.0
1,2,512.0,5.52,4.279,0.882,0.0
2,1,484.0,5.69,4.279,0.758,0.0
1,3,512.0,5.85,2.948,0.175,2.0
3,1,502.0,5.9,2.948,0.384,0.0
1,4,512.0,4.57,6.168,0.768,2.0
4,1,386.0,4.54,6.168,0.504,7.0
1,5,512.0,6.33,2.843,0.654,7.0
5,1,512.0,6.12,2.843,0.135,1.0
2,3,512.0,4.33,6.271,0.686,21.0
3,2,314.0,3.68,6.271,1.725,1.0
2,4,512.0,6.24,2.812,0.389,6.0
4,2,512.0,6.14,2.812,0.154,4.0
2,5,512.0,5.95,3.38,0.986,0.0
5,2,510.0,5.99,3.38,0.444,0.0
3,4,512.0,3.6,6.796,0.297,0.0
4,3,218.0,2.56,6.796,1.518,0.0
3,5,512.0,5.78,3.74,0.608,0.0
5,3,502.0,5.9,3.74,0.544,0.0
4,5,512.0,5.34,3.944,1.079,7.0
5,4,511.0,6.0,3.944,0.806,22.0
