src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,172.0,2.0,7.57,0.774,0.0
1,0,171.0,1.99,7.57,0.873,0.0
0,2,172.0,1.97,4.672,1.173,0.0
2,0,171.0,2.0,4.672,0.126,0.0
0,3,172.0,2.0,9.349,0.632,0.0
3,0,171.0,2.01,9.349,0.617,0.0
0,4,172.0,2.0,3.144,0.244,0.0
4,0,171.0,2.0,3.144,0.143,0.0
0,5,172.0,2.0,6.567,1.816,0.0
5,0,171.0,2.0,6.567,1.874,0.0
1,2,172.0,2.0,5.288,0.35,0.0
2,1,171.0,2.0,5.288,0.301,0.0
1,3,172.0,2.0,3.251,0.866,0.0
3,1,171.0,2.0,3.251,0.976,0.0
1,4,172.0,2.09,6.762,0.42,5.0
4,1,172.0,2.07,6.762,0.294,3.0
1,5,172.0,1.99,2.839,0.522,0.0
5,1,171.0,2.0,2.839,0.614,0.0
2,3,172.0,2.25,6.002,0.446,11.0
3,2,172.0,2.08,6.002,0.499,4.0
2,4,172.0,2.0,3.1,0.442,0.0
4,2,171.0,2.0,3.1,0.217,0.0
2,5,172.0,2.04,3.302,0.927,2.0
5,2,172.0,2.09,3.302,0.476,1.0
3,4,172.0,2.68,7.608,0.711,25.0
4,3,172.0,2.12,7.608,0.794,8.0
3,5,172.0,2.07,4.465,0.703,2.0
5,3,172.0,2.05,4.465,0.475,2.0
4,5,172.0,2.06,4.149,0.343,1.0
5,4,172.0,2.06,4.149,0.219,3.0
