src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,427.0,3.59,31.692,1.152,10.0
1,0,228.0,2.62,31.692,3.839,4.0
0,2,427.0,5.01,4.953,0.281,0.0
2,0,426.0,4.99,4.953,0.501,0.0
0,3,427.0,2.96,17.006,3.228,0.0
3,0,159.0,1.87,17.006,4.356,0.0
0,4,427.0,4.97,3.109,1.61,3.0
4,0,427.0,5.04,3.109,1.462,0.0
0,5,427.0,4.73,5.042,1.168,9.0
5,0,392.0,4.61,5.042,1.102,2.0
1,2,427.0,5.22,4.463,0.36,2.0
2,1,427.0,5.21,4.463,0.385,6.0
1,3,427.0,5.0,3.206,0.261,0.0
3,1,426.0,5.0,3.206,0.323,0.0
1,4,427.0,4.57,6.177,0.861,13.0
4,1,427.0,5.53,6.177,1.14,19.0
1,5,427.0,5.0,2.615,0.288,0.0
5,1,426.0,5.0,2.615,0.351,0.0
2,3,427.0,4.38,5.893,0.57,0.0
3,2,322.0,3.77,5.893,1.441,0.0
2,4,427.0,4.96,2.854,0.612,0.0
4,2,426.0,5.0,2.854,0.165,0.0
2,5,427.0,5.01,2.992,0.437,0.0
5,2,425.0,4.99,2.992,0.499,0.0
3,4,427.0,3.72,7.239,1.131,3.0
4,3,265.0,3.11,7.239,1.831,7.0
3,5,427.0,4.97,4.359,0.833,0.0
5,3,422.0,4.96,4.359,1.011,0.0
4,5,427.0,5.0,4.914,0.212,0.0
5,4,426.0,4.99,4.914,0.637,0.0
