src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,172.0,957.0,12.194,6.199,0.0
1,0,82.0,957.0,12.194,6.723,0.0
0,2,172.0,968.0,29.265,6.845,0.0
2,0,84.0,977.0,29.265,6.291,0.0
0,3,172.0,961.0,7.259,6.413,5.0
3,0,86.0,1000.0,7.259,6.42,7.0
0,4,172.0,964.0,41.344,6.4,0.0
4,0,83.0,968.0,41.344,6.817,0.0
0,5,172.0,969.0,22.708,6.435,1.0
5,0,83.0,972.0,22.708,6.276,2.0
0,6,172.0,969.0,13.096,6.248,1.0
6,0,84.0,979.0,13.096,6.344,1.0
0,7,172.0,970.0,4.245,6.25,1.0
7,0,82.0,961.0,4.245,6.533,6.0
0,8,172.0,969.0,18.975,6.479,4.0
8,0,84.0,976.0,18.975,6.393,5.0
1,2,172.0,970.0,8.399,6.32,0.0
2,1,84.0,976.0,8.399,6.53,4.0
1,3,172.0,961.0,21.369,6.434,0.0
3,1,82.0,964.0,21.369,6.423,0.0
1,4,172.0,962.0,34.905,6.349,1.0
4,1,86.0,1000.0,34.905,6.451,1.0
1,5,172.0,969.0,28.739,6.468,0.0
5,1,82.0,963.0,28.739,6.307,0.0
1,6,172.0,968.0,46.665,6.435,0.0
6,1,83.0,975.0,46.665,6.466,0.0
1,7,172.0,966.0,10.453,6.47,0.0
7,1,83.0,972.0,10.453,6.244,0.0
1,8,172.0,966.0,10.244,6.582,7.0
8,1,83.0,970.0,10.244,6.805,10.0
2,3,172.0,966.0,10.41,6.237,1.0
3,2,84.0,979.0,10.41,6.286,7.0
2,4,172.0,967.0,27.085,6.916,3.0
4,2,84.0,976.0,27.085,6.279,4.0
2,5,172.0,962.0,39.725,6.989,0.0
5,2,82.0,963.0,39.725,6.323,0.0
2,6,171.0,967.0,15.11,6.409,1.0
6,2,85.0,989.0,15.11,6.185,0.0
2,7,172.0,965.0,13.378,6.322,3.0
7,2,83.0,972.0,13.378,6.408,5.0
2,8,172.0,960.0,39.532,6.471,0.0
8,2,82.0,959.0,39.532,6.424,0.0
3,4,172.0,973.0,29.854,6.218,0.0
4,3,83.0,974.0,29.854,6.284,1.0
3,5,172.0,969.0,38.551,6.335,0.0
5,3,83.0,972.0,38.551,6.204,0.0
3,6,172.0,974.0,30.32,6.214,2.0
6,3,84.0,986.0,30.32,6.19,1.0
3,7,172.0,974.0,9.417,6.394,3.0
7,3,83.0,968.0,9.417,6.496,6.0
3,8,172.0,968.0,7.619,6.294,0.0
8,3,82.0,964.0,7.619,6.487,1.0
4,5,172.0,953.0,11.501,6.292,0.0
5,4,81.0,948.0,11.501,6.447,0.0
4,6,172.0,970.0,35.492,6.283,1.0
6,4,84.0,976.0,35.492,6.5,1.0
4,7,172.0,971.0,19.505,6.274,0.0
7,4,82.0,964.0,19.505,6.516,1.0
4,8,172.0,958.0,24.992,6.701,0.0
8,4,82.0,962.0,24.992,6.54,0.0
5,6,172.0,958.0,31.246,6.41,2.0
6,5,84.0,982.0,31.246,6.236,3.0
5,7,172.0,957.0,34.823,6.498,0.0
7,5,83.0,975.0,34.823,6.261,0.0
5,8,172.0,948.0,31.962,7.123,0.0
8,5,80.0,940.0,31.962,6.463,0.0
6,7,172.0,971.0,16.919,6.371,0.0
7,6,83.0,972.0,16.919,6.325,1.0
6,8,171.0,959.0,34.453,6.25,0.0
8,6,82.0,963.0,34.453,6.357,0.0
7,8,172.0,946.0,16.956,6.433,0.0
8,7,79.0,926.0,16.956,6.647,0.0
