src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,342.0,3.23,23.279,1.684,0.0
1,0,238.0,2.79,23.279,1.692,0.0
0,2,342.0,3.98,4.414,1.148,0.0
2,0,342.0,4.01,4.414,1.21,0.0
0,3,342.0,2.45,17.744,2.496,12.0
3,0,206.0,2.42,17.744,1.679,0.0
0,4,342.0,3.99,2.752,0.456,0.0
4,0,341.0,4.0,2.752,0.278,0.0
0,5,342.0,4.01,4.921,0.731,0.0
5,0,341.0,4.0,4.921,0.875,0.0
1,2,341.0,4.0,3.851,0.659,0.0
2,1,340.0,3.99,3.851,0.823,0.0
1,3,342.0,4.02,2.889,0.501,0.0
3,1,340.0,3.99,2.889,0.877,0.0
1,4,342.0,3.64,5.047,2.547,0.0
4,1,307.0,3.61,5.047,3.304,0.0
1,5,342.0,3.99,2.908,0.539,0.0
5,1,341.0,4.0,2.908,0.408,0.0
2,3,342.0,4.0,5.194,1.437,0.0
3,2,341.0,4.11,5.194,1.393,0.0
2,4,342.0,4.01,4.696,0.575,0.0
4,2,342.0,4.07,4.696,0.524,0.0
2,5,342.0,3.87,7.738,1.648,0.0
5,2,332.0,3.9,7.738,1.836,0.0
3,4,342.0,3.15,6.302,1.53,0.0
4,3,218.0,2.55,6.302,8.228,0.0
3,5,342.0,3.97,4.318,1.62,0.0
5,3,339.0,3.98,4.318,1.682,0.0
4,5,341.0,3.77,7.317,2.68,0.0
5,4,323.0,3.78,7.317,3.601,0.0
