src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,767.0,3.18,6.675,1.732,92.0
1,0,96.0,1.11,6.675,11.254,0.0
0,2,767.0,5.24,4.423,0.101,0.0
2,0,414.0,4.87,4.423,2.025,0.0
0,3,767.0,3.26,9.399,3.11,0.0
3,0,90.0,1.04,9.399,11.378,0.0
0,4,767.0,8.72,2.826,0.258,0.0
4,0,730.0,8.58,2.826,0.251,0.0
0,5,767.0,4.51,5.3,0.104,0.0
5,0,229.0,2.69,5.3,4.142,0.0
1,2,767.0,6.02,7.499,0.11,0.0
2,1,406.0,4.77,7.499,0.538,0.0
1,3,767.0,8.9,6.144,0.364,0.0
3,1,764.0,8.98,6.144,0.436,0.0
1,4,767.0,4.38,5.526,0.101,0.0
4,1,222.0,2.61,5.526,4.415,0.0
1,5,767.0,8.29,3.175,0.687,0.0
5,1,719.0,8.44,3.175,0.685,0.0
2,3,767.0,4.44,5.789,0.435,9.0
3,2,221.0,2.59,5.789,0.966,9.0
2,4,767.0,7.65,2.829,0.098,0.0
4,2,646.0,7.59,2.829,0.484,0.0
2,5,767.0,7.33,2.953,0.125,5.0
5,2,653.0,7.68,2.953,0.122,14.0
3,4,767.0,3.66,6.924,0.877,2.0
4,3,65.0,761.0,6.924,13.312,3.0
3,5,767.0,5.98,4.688,0.107,6.0
5,3,371.0,4.36,4.688,1.872,9.0
4,5,767.0,5.85,4.363,0.216,3.0
5,4,389.0,4.55,4.363,1.633,14.0
