src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,682.0,4.87,3.697,1.422,50.0
1,0,350.0,4.11,3.697,0.706,0.0
0,2,683.0,4.61,4.145,2.463,53.0
2,0,308.0,3.61,4.145,2.236,2.0
0,3,682.0,8.02,3.041,0.501,1.0
3,0,682.0,8.19,3.041,0.334,7.0
0,4,682.0,4.88,4.663,1.032,1.0
4,0,338.0,3.79,4.663,1.492,3.0
0,5,682.0,4.3,5.815,0.714,0.0
5,0,221.0,2.59,5.815,3.477,0.0
1,2,682.0,7.76,2.875,0.952,0.0
2,1,666.0,7.81,2.875,1.431,0.0
1,3,682.0,4.85,4.437,0.958,0.0
3,1,357.0,4.19,4.437,1.492,0.0
1,4,682.0,5.75,2.585,0.265,0.0
4,1,429.0,5.03,2.585,1.359,0.0
1,5,682.0,5.47,4.103,0.573,25.0
5,1,395.0,4.64,4.103,1.258,0.0
2,3,682.0,3.88,10.619,0.266,28.0
3,2,232.0,2.69,10.619,3.348,3.0
2,4,682.0,5.86,4.569,0.657,2.0
4,2,442.0,5.19,4.569,0.849,2.0
2,5,682.0,7.78,3.12,0.374,0.0
5,2,646.0,7.59,3.12,0.507,0.0
3,4,683.0,4.78,3.673,2.808,61.0
4,3,334.0,3.92,3.673,2.069,12.0
3,5,682.0,4.76,7.745,0.292,11.0
5,3,319.0,3.69,7.745,2.445,0.0
4,5,682.0,7.8,3.056,0.565,0.0
5,4,666.0,7.81,3.056,0.907,0.0
