src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,172.0,948.0,2.822,6.751,0.0
1,0,83.0,967.0,2.822,6.494,0.0
0,2,172.0,959.0,36.321,6.34,0.0
2,0,83.0,967.0,36.321,6.314,0.0
0,3,172.0,951.0,42.819,7.032,0.0
3,0,82.0,961.0,42.819,6.452,0.0
0,4,172.0,958.0,35.808,6.573,1.0
4,0,83.0,975.0,35.808,6.279,1.0
0,5,172.0,960.0,38.685,6.313,0.0
5,0,83.0,972.0,38.685,6.27,0.0
0,6,172.0,958.0,49.383,6.687,0.0
6,0,83.0,972.0,49.383,6.487,0.0
0,7,172.0,960.0,23.779,6.277,0.0
7,0,83.0,972.0,23.779,6.458,0.0
0,8,172.0,958.0,46.393,6.596,0.0
8,0,84.0,976.0,46.393,6.198,0.0
1,2,172.0,962.0,20.177,6.488,1.0
2,1,82.0,963.0,20.177,6.355,2.0
1,3,172.0,964.0,39.892,6.26,0.0
3,1,82.0,961.0,39.892,6.778,0.0
1,4,172.0,963.0,4.612,6.474,0.0
4,1,83.0,974.0,4.612,6.213,0.0
1,5,172.0,955.0,37.612,6.349,1.0
5,1,42.0,503.0,37.612,17.106,0.0
1,6,172.0,961.0,32.188,6.457,1.0
6,1,84.0,979.0,32.188,6.221,2.0
1,7,172.0,962.0,35.344,6.379,1.0
7,1,83.0,968.0,35.344,6.407,1.0
1,8,172.0,963.0,37.593,6.652,0.0
8,1,84.0,979.0,37.593,6.306,0.0
2,3,172.0,956.0,43.415,6.344,0.0
3,2,82.0,954.0,43.415,6.298,0.0
2,4,172.0,958.0,38.691,6.589,0.0
4,2,84.0,979.0,38.691,6.336,0.0
2,5,172.0,957.0,43.818,6.462,1.0
5,2,84.0,976.0,43.818,6.219,1.0
2,6,172.0,958.0,30.348,6.471,0.0
6,2,83.0,974.0,30.348,6.283,2.0
2,7,172.0,962.0,39.281,6.265,0.0
7,2,82.0,962.0,39.281,6.683,0.0
2,8,172.0,960.0,37.941,6.307,0.0
8,2,83.0,967.0,37.941,6.309,0.0
3,4,172.0,954.0,5.134,6.536,6.0
4,3,84.0,976.0,5.134,6.707,11.0
3,5,172.0,955.0,34.395,6.37,0.0
5,3,83.0,976.0,34.395,6.352,0.0
3,6,172.0,950.0,50.539,7.286,0.0
6,3,83.0,972.0,50.539,6.339,0.0
3,7,172.0,953.0,38.343,6.735,0.0
7,3,83.0,969.0,38.343,6.225,0.0
3,8,172.0,953.0,36.99,6.423,0.0
8,3,83.0,969.0,36.99,6.451,1.0
4,5,172.0,974.0,17.177,6.287,1.0
5,4,84.0,979.0,17.177,6.209,2.0
4,6,172.0,974.0,8.208,6.22,1.0
6,4,84.0,980.0,8.208,6.197,0.0
4,7,172.0,975.0,21.828,6.321,1.0
7,4,83.0,970.0,21.828,6.424,2.0
4,8,172.0,974.0,15.297,6.29,0.0
8,4,84.0,986.0,15.297,6.207,1.0
5,6,172.0,973.0,17.382,6.456,3.0
6,5,84.0,985.0,17.382,6.198,3.0
5,7,172.0,974.0,15.619,6.257,1.0
7,5,84.0,976.0,15.619,6.224,1.0
5,8,172.0,973.0,8.055,6.212,1.0
8,5,85.0,988.0,8.055,6.239,2.0
6,7,171.0,973.0,16.934,6.22,1.0
7,6,83.0,971.0,16.934,6.246,0.0
6,8,172.0,974.0,10.396,6.335,0.0
8,6,84.0,987.0,10.396,6.191,2.0
7,8,171.0,965.0,22.434,6.308,0.0
8,7,83.0,974.0,22.434,6.226,0.0
