src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,141.0,904.0,2.824,40.639,0.0
1,0,82.0,964.0,2.824,8.425,0.0
0,2,142.0,928.0,7.744,39.736,0.0
2,0,83.0,972.0,7.744,8.249,0.0
0,3,141.0,912.0,18.302,41.481,0.0
3,0,83.0,968.0,18.302,8.179,0.0
0,4,141.0,930.0,17.771,40.279,0.0
4,0,84.0,980.0,17.771,8.152,0.0
0,5,142.0,927.0,17.423,40.814,1.0
5,0,83.0,972.0,17.423,8.191,0.0
0,6,141.0,956.0,22.344,37.307,1.0
6,0,84.0,976.0,22.344,8.272,1.0
0,7,142.0,932.0,29.758,39.863,1.0
7,0,84.0,976.0,29.758,8.252,1.0
0,8,141.0,917.0,5.074,41.285,0.0
8,0,83.0,967.0,5.074,8.214,0.0
1,2,141.0,966.0,4.401,38.46,0.0
2,1,83.0,965.0,4.401,8.377,3.0
1,3,142.0,949.0,4.518,40.477,0.0
3,1,84.0,987.0,4.518,8.138,1.0
1,4,142.0,973.0,4.151,37.425,1.0
4,1,84.0,979.0,4.151,8.191,1.0
1,5,141.0,964.0,4.674,38.734,1.0
5,1,83.0,966.0,4.674,8.479,2.0
1,6,142.0,973.0,4.405,37.702,3.0
6,1,84.0,985.0,4.405,8.189,1.0
1,7,142.0,950.0,4.351,40.545,0.0
7,1,84.0,981.0,4.351,8.14,1.0
1,8,141.0,934.0,6.17,40.986,0.0
8,1,83.0,966.0,6.17,8.23,0.0
2,3,141.0,964.0,6.064,37.467,1.0
3,2,84.0,977.0,6.064,8.146,1.0
2,4,141.0,943.0,17.679,38.126,0.0
4,2,84.0,981.0,17.679,8.159,1.0
2,5,142.0,916.0,8.946,42.537,0.0
5,2,83.0,972.0,8.946,8.196,0.0
2,6,141.0,930.0,7.977,41.195,0.0
6,2,84.0,980.0,7.977,8.233,0.0
2,7,142.0,920.0,4.736,41.449,0.0
7,2,83.0,974.0,4.736,8.283,0.0
2,8,141.0,928.0,16.443,40.028,0.0
8,2,83.0,968.0,16.443,8.204,0.0
3,4,142.0,976.0,7.792,37.899,5.0
4,3,84.0,987.0,7.792,8.177,6.0
3,5,141.0,977.0,4.367,36.933,1.0
5,3,83.0,968.0,4.367,8.461,3.0
3,6,142.0,970.0,9.976,36.815,1.0
6,3,84.0,984.0,9.976,8.142,3.0
3,7,142.0,976.0,4.659,38.548,2.0
7,3,84.0,986.0,4.659,8.144,3.0
3,8,141.0,926.0,4.277,41.131,0.0
8,3,82.0,964.0,4.277,8.317,0.0
4,5,142.0,930.0,6.629,42.639,0.0
5,4,83.0,974.0,6.629,8.271,0.0
4,6,142.0,960.0,10.374,38.771,0.0
6,4,84.0,985.0,10.374,8.134,1.0
4,7,142.0,951.0,9.166,38.863,1.0
7,4,84.0,981.0,9.166,8.314,1.0
4,8,141.0,958.0,5.536,38.517,2.0
8,4,82.0,962.0,5.536,8.404,3.0
5,6,141.0,935.0,12.179,38.494,0.0
6,5,84.0,979.0,12.179,8.143,0.0
5,7,142.0,925.0,9.8,39.859,0.0
7,5,83.0,971.0,9.8,8.418,0.0
5,8,141.0,924.0,5.848,41.447,0.0
8,5,83.0,968.0,5.848,8.337,0.0
6,7,141.0,957.0,4.035,39.153,0.0
7,6,83.0,970.0,4.035,8.384,1.0
6,8,141.0,962.0,4.302,36.572,1.0
8,6,83.0,968.0,4.302,8.191,0.0
7,8,141.0,925.0,11.4,42.787,0.0
8,7,82.0,961.0,11.4,8.15,0.0
