src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,172.0,2.0,6.358,0.223,0.0
1,0,171.0,2.0,6.358,0.215,0.0
0,2,172.0,2.35,7.969,0.807,17.0
2,0,172.0,2.09,7.969,0.452,5.0
0,3,172.0,1.99,4.667,0.792,0.0
3,0,171.0,2.0,4.667,0.614,0.0
0,4,172.0,2.28,7.484,0.253,18.0
4,0,172.0,2.13,7.484,0.256,9.0
0,5,172.0,2.07,7.441,0.909,1.0
5,0,172.0,2.07,7.441,0.417,1.0
1,2,172.0,2.0,6.161,0.984,0.0
2,1,171.0,2.0,6.161,0.92,0.0
1,3,172.0,2.0,3.03,0.108,0.0
3,1,171.0,2.0,3.03,0.095,0.0
1,4,172.0,1.99,4.23,0.34,0.0
4,1,171.0,2.0,4.23,0.18,0.0
1,5,172.0,2.0,5.4,0.396,0.0
5,1,171.0,2.0,5.4,0.187,0.0
2,3,172.0,2.0,4.52,0.538,0.0
3,2,171.0,2.0,4.52,0.231,0.0
2,4,172.0,2.0,3.31,0.408,0.0
4,2,171.0,2.0,3.31,0.483,0.0
2,5,172.0,2.04,4.663,0.428,0.0
5,2,172.0,2.06,4.663,0.409,1.0
3,4,172.0,2.02,2.879,0.763,1.0
4,3,172.0,2.03,2.879,0.319,1.0
3,5,172.0,1.99,7.619,0.333,0.0
5,3,171.0,2.0,7.619,0.148,0.0
4,5,172.0,2.0,2.898,0.283,0.0
5,4,171.0,2.0,2.898,0.179,0.0
