src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,342.0,4.04,3.109,0.619,0.0
1,0,342.0,4.03,3.109,0.537,0.0
0,2,342.0,3.6,12.15,1.365,0.0
2,0,277.0,3.25,12.15,1.273,0.0
0,3,342.0,4.08,4.562,0.485,0.0
3,0,342.0,4.08,4.562,0.351,0.0
0,4,342.0,4.26,6.569,0.361,3.0
4,0,342.0,4.24,6.569,0.894,7.0
0,5,342.0,3.71,6.854,1.054,0.0
5,0,319.0,3.75,6.854,0.951,0.0
1,2,342.0,4.0,5.727,0.368,0.0
2,1,341.0,3.99,5.727,0.599,0.0
1,3,342.0,3.99,2.92,0.328,0.0
3,1,341.0,4.0,2.92,0.307,0.0
1,4,342.0,3.98,4.559,0.784,0.0
4,1,341.0,4.0,4.559,0.655,0.0
1,5,342.0,4.07,5.804,2.005,2.0
5,1,342.0,4.29,5.804,1.983,2.0
2,3,342.0,4.0,4.293,0.398,0.0
3,2,341.0,4.01,4.293,0.395,0.0
2,4,341.0,3.98,7.621,0.554,0.0
4,2,340.0,4.0,7.621,0.343,0.0
2,5,342.0,4.0,3.845,0.213,0.0
5,2,341.0,3.99,3.845,0.479,0.0
3,4,342.0,4.08,2.934,0.561,1.0
4,3,342.0,4.06,2.934,0.103,1.0
3,5,341.0,3.9,4.428,2.188,0.0
5,3,337.0,3.93,4.428,1.426,0.0
4,5,342.0,3.98,3.202,0.556,0.0
5,4,341.0,4.0,3.202,0.255,0.0
