src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,597.0,7.02,3.045,0.237,0.0
1,0,597.0,7.01,3.045,0.403,0.0
0,2,597.0,3.33,7.285,0.47,0.0
2,0,170.0,1.99,7.285,5.487,0.0
0,3,597.0,5.94,4.504,0.745,6.0
3,0,467.0,5.49,4.504,0.631,8.0
0,4,597.0,4.65,10.637,0.357,0.0
4,0,303.0,3.55,10.637,1.657,0.0
0,5,596.0,3.66,6.688,0.471,9.0
5,0,170.0,1.99,6.688,3.653,2.0
1,2,597.0,4.37,5.787,0.445,0.0
2,1,305.0,3.58,5.787,1.728,0.0
1,3,597.0,6.77,2.767,0.519,0.0
3,1,571.0,6.71,2.767,0.789,0.0
1,4,597.0,6.21,4.695,0.198,0.0
4,1,444.0,5.21,4.695,1.321,0.0
1,5,597.0,4.44,5.582,0.339,18.0
5,1,246.0,2.89,5.582,3.466,3.0
2,3,597.0,6.16,4.016,0.574,5.0
3,2,549.0,6.45,4.016,0.504,9.0
2,4,597.0,6.99,2.89,0.222,0.0
4,2,595.0,6.96,2.89,0.647,0.0
2,5,597.0,5.44,4.393,0.511,0.0
5,2,393.0,4.6,4.393,1.416,2.0
3,4,597.0,7.01,2.923,0.239,0.0
4,3,597.0,6.99,2.923,0.467,0.0
3,5,597.0,6.04,4.233,0.478,4.0
5,3,520.0,6.11,4.233,0.53,5.0
4,5,597.0,7.02,2.976,0.138,0.0
5,4,595.0,6.98,2.976,0.256,0.0
