src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,852.0,8920.0,3.149,0.056,0.0
1,0,731.0,8590.0,3.149,0.141,0.0
0,2,852.0,4400.0,4.775,0.419,191.0
2,0,312.0,3670.0,4.775,1.654,0.0
0,3,852.0,8510.0,2.87,0.086,0.0
3,0,684.0,8039.999999999999,2.87,0.215,0.0
0,4,851.0,5640.0,6.368,0.274,0.0
4,0,325.0,3820.0,6.368,2.875,0.0
0,5,852.0,4190.0,5.641,0.077,0.0
5,0,213.0,2500.0,5.641,1.469,0.0
1,2,853.0,4630.0,2.976,1.692,209.0
2,1,312.0,3640.0,2.976,2.151,0.0
1,3,852.0,5130.0,9.707,0.558,130.0
3,1,307.0,3600.0,9.707,2.809,0.0
1,4,852.0,8029.999999999999,2.986,0.093,7.0
4,1,653.0,7650.0,2.986,0.091,2.0
1,5,853.0,2910.0,7.802,15.817,351.0
5,1,284.0,3340.0,7.802,0.852,0.0
2,3,852.0,4000.0,6.094,0.914,76.0
3,2,149.0,1750.0,6.094,4.201,4.0
2,4,852.0,3520.0,4.772,1.772,349.0
4,2,253.0,2970.0,4.772,2.707,0.0
2,5,852.0,2940.0,2.871,2.758,381.0
5,2,154.0,1810.0,2.871,3.606,1.0
3,4,852.0,8300.0,3.068,0.183,0.0
4,3,709.0,8330.0,3.068,0.203,0.0
3,5,852.0,5230.0,4.42,0.075,12.0
5,3,356.0,4170.0,4.42,1.782,7.0
4,5,852.0,8630.0,2.952,0.231,2.0
5,4,719.0,8450.0,2.952,0.155,0.0
