src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,156.0,902.0,3.137,48.644,0.0
1,0,83.0,972.0,3.137,10.879,0.0
0,2,157.0,905.0,6.08,48.138,0.0
2,0,84.0,987.0,6.08,10.739,2.0
0,3,156.0,947.0,12.58,43.223,4.0
3,0,84.0,986.0,12.58,11.098,4.0
0,4,157.0,904.0,4.779,48.594,2.0
4,0,84.0,987.0,4.779,10.738,2.0
0,5,154.0,900.0,9.282,49.44,0.0
5,0,83.0,973.0,9.282,10.837,0.0
0,6,156.0,905.0,7.972,48.193,2.0
6,0,83.0,967.0,7.972,10.936,1.0
0,7,154.0,901.0,11.143,48.563,0.0
7,0,84.0,977.0,11.143,10.753,0.0
1,2,156.0,912.0,5.145,48.044,1.0
2,1,84.0,984.0,5.145,10.744,1.0
1,3,156.0,947.0,10.45,44.951,4.0
3,1,84.0,981.0,10.45,10.815,2.0
1,4,156.0,913.0,3.053,48.061,0.0
4,1,84.0,980.0,3.053,10.933,2.0
1,5,155.0,914.0,7.754,48.228,1.0
5,1,83.0,968.0,7.754,11.028,0.0
1,6,156.0,904.0,6.278,48.607,0.0
6,1,83.0,968.0,6.278,10.876,0.0
1,7,156.0,930.0,8.838,45.394,4.0
7,1,84.0,979.0,8.838,11.004,1.0
2,3,157.0,912.0,7.564,47.383,0.0
3,2,83.0,972.0,7.564,10.996,0.0
2,4,156.0,911.0,3.252,47.687,0.0
4,2,84.0,985.0,3.252,10.743,1.0
2,5,157.0,911.0,3.951,48.215,0.0
5,2,83.0,966.0,3.951,10.839,2.0
2,6,155.0,902.0,3.073,47.965,0.0
6,2,82.0,961.0,3.073,10.829,0.0
2,7,156.0,916.0,6.437,47.491,4.0
7,2,83.0,970.0,6.437,10.973,3.0
3,4,156.0,916.0,9.046,46.911,1.0
4,3,84.0,981.0,9.046,11.067,2.0
3,5,155.0,908.0,4.409,48.147,0.0
5,3,83.0,972.0,4.409,10.822,0.0
3,6,157.0,904.0,5.919,47.946,0.0
6,3,83.0,968.0,5.919,10.899,0.0
3,7,157.0,904.0,3.172,48.279,0.0
7,3,83.0,972.0,3.172,11.014,0.0
4,5,156.0,907.0,5.425,48.499,0.0
5,4,83.0,966.0,5.425,10.772,0.0
4,6,157.0,912.0,4.388,47.915,2.0
6,4,83.0,969.0,4.388,10.89,2.0
4,7,155.0,912.0,7.725,48.077,0.0
7,4,84.0,976.0,7.725,10.999,0.0
5,6,157.0,897.0,3.017,47.62,0.0
6,5,83.0,968.0,3.017,10.816,0.0
5,7,156.0,895.0,2.989,48.274,0.0
7,5,83.0,972.0,2.989,10.86,0.0
6,7,156.0,893.0,4.731,48.603,0.0
7,6,83.0,974.0,4.731,10.747,0.0
