src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,342.0,3.12,10.317,1.668,0.0
1,0,228.0,2.68,10.317,1.968,0.0
0,2,342.0,4.0,5.616,0.67,0.0
2,0,341.0,4.0,5.616,0.69,0.0
0,3,342.0,2.69,9.082,1.412,0.0
3,0,129.0,1.49,9.082,11.188,0.0
0,4,342.0,3.98,5.08,0.769,0.0
4,0,341.0,4.0,5.08,0.488,0.0
0,5,342.0,3.95,5.786,1.457,0.0
5,0,336.0,3.94,5.786,1.336,0.0
1,2,342.0,4.0,4.334,0.779,0.0
2,1,341.0,4.0,4.334,0.645,0.0
1,3,342.0,3.99,5.609,0.586,0.0
3,1,341.0,4.0,5.609,0.563,0.0
1,4,342.0,3.89,7.435,1.642,0.0
4,1,329.0,3.86,7.435,1.726,0.0
1,5,342.0,3.99,2.976,0.613,0.0
5,1,341.0,4.0,2.976,0.597,0.0
2,3,342.0,3.95,5.562,1.064,0.0
3,2,334.0,3.92,5.562,1.259,0.0
2,4,342.0,4.0,2.802,0.984,0.0
4,2,341.0,4.0,2.802,1.16,0.0
2,5,342.0,3.98,3.25,0.902,0.0
5,2,341.0,4.0,3.25,0.619,0.0
3,4,342.0,3.44,7.693,1.619,0.0
4,3,243.0,2.85,7.693,2.414,0.0
3,5,342.0,3.99,4.235,1.169,0.0
5,3,340.0,4.0,4.235,1.02,0.0
4,5,342.0,3.76,4.501,2.322,0.0
5,4,317.0,3.73,4.501,3.324,0.0
