src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,139.0,643.0,88.513,59.941,0.0
1,0,60.0,704.0,88.513,15.18,0.0
0,2,143.0,637.0,66.068,61.438,0.0
2,0,65.0,749.0,66.068,14.946,0.0
0,3,143.0,639.0,85.781,60.007,0.0
3,0,63.0,727.0,85.781,15.579,0.0
0,4,141.0,638.0,137.727,61.901,0.0
4,0,58.0,677.0,137.727,15.678,0.0
0,5,143.0,633.0,69.802,61.184,0.0
5,0,63.0,731.0,69.802,14.947,0.0
0,6,142.0,638.0,44.154,61.253,0.0
6,0,63.0,739.0,44.154,14.749,0.0
1,2,144.0,606.0,114.049,59.923,0.0
2,1,65.0,756.0,114.049,13.752,0.0
1,3,143.0,609.0,119.907,60.693,0.0
3,1,62.0,718.0,119.907,15.011,0.0
1,4,142.0,609.0,123.159,62.1,0.0
4,1,59.0,682.0,123.159,15.607,0.0
1,5,143.0,607.0,132.025,61.697,0.0
5,1,63.0,731.0,132.025,14.94,0.0
1,6,144.0,608.0,123.151,62.045,0.0
6,1,64.0,747.0,123.151,14.849,0.0
2,3,142.0,645.0,114.18,61.973,0.0
3,2,61.0,706.0,114.18,15.641,0.0
2,4,142.0,641.0,170.636,62.637,0.0
4,2,59.0,690.0,170.636,15.478,0.0
2,5,143.0,644.0,70.565,62.33,0.0
5,2,63.0,731.0,70.565,15.419,0.0
2,6,143.0,647.0,44.636,61.891,0.0
6,2,64.0,746.0,44.636,14.6,0.0
3,4,143.0,629.0,127.056,61.72,0.0
4,3,60.0,695.0,127.056,15.456,0.0
3,5,142.0,623.0,94.767,61.875,0.0
5,3,62.0,723.0,94.767,14.685,0.0
3,6,141.0,627.0,60.142,61.382,0.0
6,3,64.0,743.0,60.142,14.539,0.0
4,5,142.0,595.0,115.198,62.28,0.0
5,4,63.0,728.0,115.198,15.382,0.0
4,6,143.0,600.0,142.231,62.629,0.0
6,4,64.0,748.0,142.231,14.646,0.0
5,6,143.0,628.0,69.826,60.163,0.0
6,5,64.0,750.0,69.826,14.511,0.0
