src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,512.0,3540.0,7.737,0.79,0.0
1,0,213.0,2490.0,7.737,5.393,0.0
0,2,512.0,5650.0,4.85,0.92,0.0
2,0,479.0,5620.0,4.85,1.141,0.0
0,3,512.0,3130.0,8.149,0.771,0.0
3,0,167.0,1960.0,8.149,4.738,0.0
0,4,512.0,6010.0,3.11,0.356,0.0
4,0,511.0,5990.0,3.11,0.386,0.0
0,5,512.0,4660.0,5.821,0.766,0.0
5,0,346.0,4050.0,5.821,1.498,0.0
1,2,512.0,5520.0,4.279,0.882,0.0
2,1,484.0,5690.0,4.279,0.758,0.0
1,3,512.0,5850.0,2.948,0.175,2.0
3,1,502.0,5900.0,2.948,0.384,0.0
1,4,512.0,4570.0,6.168,0.768,2.0
4,1,386.0,4540.0,6.168,0.504,7.0
1,5,512.0,6330.0,2.843,0.654,7.0
5,1,512.0,6120.0,2.843,0.135,1.0
2,3,512.0,4330.0,6.271,0.686,21.0
3,2,314.0,3680.0,6.271,1.725,1.0
2,4,512.0,6240.0,2.812,0.389,6.0
4,2,512.0,6140.0,2.812,0.154,4.0
2,5,512.0,5950.0,3.38,0.986,0.0
5,2,510.0,5990.0,3.38,0.444,0.0
3,4,512.0,3600.0,6.796,0.297,0.0
4,3,218.0,2560.0,6.796,1.518,0.0
3,5,512.0,5780.0,3.74,0.608,0.0
5,3,502.0,5900.0,3.74,0.544,0.0
4,5,512.0,5340.0,3.944,1.079,7.0
5,4,511.0,6000.0,3.944,0.806,22.0
