src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,170.0,903.0,3.067,47.126,0.0
1,0,82.0,963.0,3.067,9.749,0.0
0,2,171.0,898.0,5.892,48.004,0.0
2,0,83.0,972.0,5.892,9.937,0.0
0,3,171.0,901.0,13.324,47.746,0.0
3,0,84.0,981.0,13.324,9.687,0.0
0,4,173.0,898.0,4.792,47.103,1.0
4,0,84.0,985.0,4.792,9.701,2.0
0,5,173.0,900.0,8.609,46.882,0.0
5,0,83.0,971.0,8.609,9.724,0.0
0,6,173.0,902.0,7.572,47.34,4.0
6,0,83.0,975.0,7.572,9.733,7.0
0,7,161.0,903.0,9.992,49.336,0.0
7,0,83.0,970.0,9.992,9.743,0.0
1,2,171.0,906.0,4.83,46.97,2.0
2,1,84.0,982.0,4.83,9.773,1.0
1,3,173.0,951.0,9.999,41.811,5.0
3,1,85.0,989.0,9.999,10.165,20.0
1,4,172.0,907.0,3.492,47.419,0.0
4,1,83.0,967.0,3.492,10.24,0.0
1,5,171.0,907.0,8.245,47.041,0.0
5,1,83.0,972.0,8.245,9.904,0.0
1,6,173.0,904.0,5.316,46.869,3.0
6,1,84.0,980.0,5.316,9.9,3.0
1,7,172.0,911.0,9.38,46.337,0.0
7,1,84.0,976.0,9.38,9.809,0.0
2,3,172.0,907.0,7.02,47.36,6.0
3,2,84.0,985.0,7.02,9.712,8.0
2,4,172.0,912.0,3.804,46.153,3.0
4,2,84.0,983.0,3.804,9.735,1.0
2,5,173.0,910.0,4.738,47.195,1.0
5,2,82.0,961.0,4.738,10.305,1.0
2,6,172.0,912.0,7.736,46.565,0.0
6,2,84.0,978.0,7.736,9.7,0.0
2,7,173.0,909.0,5.559,47.202,0.0
7,2,83.0,974.0,5.559,9.712,0.0
3,4,172.0,913.0,8.17,46.362,1.0
4,3,85.0,989.0,8.17,9.881,5.0
3,5,173.0,916.0,4.675,46.513,0.0
5,3,82.0,963.0,4.675,10.132,0.0
3,6,173.0,916.0,6.82,46.723,0.0
6,3,83.0,972.0,6.82,10.055,0.0
3,7,172.0,915.0,3.211,47.19,1.0
7,3,83.0,973.0,3.211,9.98,1.0
4,5,171.0,910.0,6.861,46.424,0.0
5,4,83.0,966.0,6.861,9.861,0.0
4,6,174.0,918.0,4.603,46.297,1.0
6,4,84.0,978.0,4.603,9.728,2.0
4,7,172.0,918.0,7.18,46.868,2.0
7,4,83.0,974.0,7.18,9.946,4.0
5,6,173.0,904.0,3.487,46.933,0.0
6,5,84.0,976.0,3.487,9.707,0.0
5,7,172.0,900.0,5.469,47.417,0.0
7,5,83.0,968.0,5.469,10.244,0.0
6,7,170.0,907.0,5.067,47.752,2.0
7,6,84.0,978.0,5.067,10.074,1.0
