src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,156.0,890.0,12.862,49.11,0.0
1,0,82.0,959.0,12.862,11.137,0.0
0,2,155.0,896.0,5.778,48.915,0.0
2,0,84.0,980.0,5.778,10.729,0.0
0,3,157.0,917.0,13.139,46.06,2.0
3,0,84.0,983.0,13.139,10.869,2.0
0,4,156.0,899.0,4.671,48.409,0.0
4,0,84.0,977.0,4.671,10.853,0.0
0,5,155.0,895.0,9.676,48.511,0.0
5,0,84.0,981.0,9.676,10.828,0.0
0,6,157.0,898.0,10.814,48.192,0.0
6,0,83.0,968.0,10.814,10.826,0.0
0,7,157.0,879.0,10.753,48.499,0.0
7,0,80.0,938.0,10.753,10.619,0.0
1,2,156.0,899.0,5.115,48.338,1.0
2,1,84.0,983.0,5.115,10.74,1.0
1,3,155.0,900.0,10.633,48.619,0.0
3,1,84.0,981.0,10.633,10.7,0.0
1,4,155.0,899.0,3.006,48.134,0.0
4,1,83.0,972.0,3.006,10.41,1.0
1,5,157.0,903.0,7.582,47.957,0.0
5,1,83.0,975.0,7.582,10.764,0.0
1,6,156.0,903.0,6.33,48.038,0.0
6,1,83.0,972.0,6.33,10.763,0.0
1,7,156.0,902.0,9.023,48.579,0.0
7,1,84.0,985.0,9.023,10.739,0.0
2,3,150.0,976.0,7.742,42.399,5.0
3,2,87.0,1.02,7.742,10.906,7.0
2,4,156.0,910.0,3.508,47.733,0.0
4,2,83.0,974.0,3.508,10.855,0.0
2,5,155.0,910.0,4.409,48.323,0.0
5,2,83.0,966.0,4.409,11.049,2.0
2,6,157.0,911.0,3.257,48.161,0.0
6,2,83.0,971.0,3.257,11.016,1.0
2,7,157.0,912.0,5.184,48.166,5.0
7,2,84.0,981.0,5.184,10.786,3.0
3,4,149.0,957.0,9.402,44.439,1.0
4,3,84.0,981.0,9.402,10.795,0.0
3,5,155.0,911.0,4.427,47.892,1.0
5,3,83.0,972.0,4.427,10.782,2.0
3,6,155.0,907.0,6.246,47.74,0.0
6,3,83.0,972.0,6.246,10.756,0.0
3,7,154.0,911.0,3.303,48.344,0.0
7,3,84.0,985.0,3.303,10.74,1.0
4,5,156.0,907.0,6.269,48.664,1.0
5,4,84.0,984.0,6.269,10.846,1.0
4,6,155.0,908.0,4.706,48.236,0.0
6,4,83.0,975.0,4.706,10.94,0.0
4,7,156.0,907.0,7.679,48.449,1.0
7,4,84.0,985.0,7.679,10.747,1.0
5,6,155.0,904.0,3.233,48.272,0.0
6,5,83.0,972.0,3.233,10.925,0.0
5,7,155.0,900.0,3.465,48.476,1.0
7,5,84.0,985.0,3.465,10.739,1.0
6,7,156.0,897.0,4.553,48.579,1.0
7,6,85.0,994.0,4.553,10.74,0.0
