src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,154.0,708.0,48.428,49.734,0.0
1,0,64.0,746.0,48.428,10.088,0.0
0,2,155.0,714.0,28.88,48.331,0.0
2,0,65.0,764.0,28.88,9.719,0.0
0,3,156.0,716.0,15.914,48.512,2.0
3,0,67.0,786.0,15.914,9.146,2.0
0,4,155.0,712.0,48.988,49.091,0.0
4,0,65.0,758.0,48.988,9.525,0.0
0,5,155.0,717.0,20.242,48.945,1.0
5,0,66.0,767.0,20.242,9.488,1.0
0,6,155.0,718.0,28.812,48.249,0.0
6,0,67.0,777.0,28.812,9.177,0.0
1,2,155.0,687.0,24.82,49.404,0.0
2,1,66.0,764.0,24.82,9.739,0.0
1,3,156.0,689.0,38.429,49.416,0.0
3,1,67.0,760.0,38.429,10.595,0.0
1,4,155.0,690.0,25.51,49.922,0.0
4,1,66.0,765.0,25.51,9.748,0.0
1,5,153.0,689.0,24.879,49.86,0.0
5,1,65.0,752.0,24.879,9.971,0.0
1,6,155.0,690.0,42.42,50.962,0.0
6,1,66.0,773.0,42.42,9.425,0.0
2,3,156.0,706.0,17.161,49.533,0.0
3,2,67.0,781.0,17.161,9.158,0.0
2,4,155.0,705.0,45.559,48.968,0.0
4,2,65.0,758.0,45.559,9.483,0.0
2,5,155.0,710.0,22.974,47.636,0.0
5,2,66.0,765.0,22.974,9.506,0.0
2,6,156.0,704.0,22.941,48.26,0.0
6,2,67.0,777.0,22.941,9.508,0.0
3,4,155.0,716.0,43.324,48.58,0.0
4,3,65.0,758.0,43.324,10.125,0.0
3,5,154.0,713.0,50.527,48.064,0.0
5,3,65.0,756.0,50.527,9.934,0.0
3,6,155.0,717.0,19.934,48.975,1.0
6,3,66.0,773.0,19.934,9.926,0.0
4,5,156.0,704.0,29.944,50.071,0.0
5,4,66.0,773.0,29.944,9.384,0.0
4,6,155.0,701.0,24.755,48.282,0.0
6,4,66.0,775.0,24.755,9.297,0.0
5,6,156.0,694.0,25.513,49.501,0.0
6,5,65.0,761.0,25.513,9.298,0.0
