src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,160.0,896.0,22.996,49.336,0.0
1,0,84.0,976.0,22.996,10.51,0.0
0,2,160.0,905.0,2.853,49.085,2.0
2,0,84.0,976.0,2.853,10.472,2.0
0,3,162.0,908.0,4.068,48.565,0.0
3,0,83.0,972.0,4.068,10.611,0.0
0,4,162.0,906.0,2.875,48.505,0.0
4,0,83.0,972.0,2.875,10.378,0.0
1,2,162.0,914.0,2.78,48.478,2.0
2,1,84.0,980.0,2.78,10.371,2.0
1,3,161.0,910.0,3.845,48.327,0.0
3,1,83.0,972.0,3.845,10.486,0.0
1,4,162.0,906.0,3.899,48.48,0.0
4,1,83.0,972.0,3.899,10.375,0.0
2,3,161.0,906.0,2.632,49.004,0.0
3,2,82.0,961.0,2.632,10.66,0.0
2,4,161.0,912.0,2.649,47.969,0.0
4,2,83.0,970.0,2.649,10.453,0.0
3,4,161.0,902.0,4.031,48.297,0.0
4,3,83.0,968.0,4.031,10.431,0.0
