src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,161.0,942.0,3.854,12.879,0.0
1,0,83.0,976.0,3.854,9.221,0.0
0,2,166.0,961.0,25.327,11.905,0.0
2,0,84.0,980.0,25.327,9.111,0.0
0,3,166.0,958.0,34.768,11.616,0.0
3,0,83.0,967.0,34.768,9.261,0.0
0,4,170.0,959.0,43.371,11.07,0.0
4,0,83.0,972.0,43.371,9.138,0.0
1,2,163.0,974.0,2.83,12.12,2.0
2,1,84.0,976.0,2.83,9.306,4.0
1,3,169.0,968.0,37.186,11.201,0.0
3,1,83.0,972.0,37.186,9.358,0.0
1,4,166.0,974.0,4.122,11.397,1.0
4,1,84.0,977.0,4.122,9.143,3.0
2,3,168.0,969.0,28.587,11.248,0.0
3,2,83.0,970.0,28.587,9.288,0.0
2,4,167.0,961.0,58.991,12.091,1.0
4,2,84.0,983.0,58.991,9.154,1.0
3,4,162.0,961.0,35.591,12.18,0.0
4,3,84.0,976.0,35.591,9.283,0.0
