src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,169.0,960.0,15.594,11.107,0.0
1,0,82.0,959.0,15.594,9.57,0.0
0,2,166.0,974.0,28.709,11.498,0.0
2,0,82.0,963.0,28.709,9.879,0.0
0,3,170.0,969.0,40.829,10.988,0.0
3,0,83.0,970.0,40.829,9.235,0.0
0,4,162.0,968.0,21.114,12.44,0.0
4,0,83.0,970.0,21.114,9.456,0.0
1,2,168.0,966.0,29.026,11.395,0.0
2,1,84.0,981.0,29.026,9.114,0.0
1,3,164.0,968.0,37.313,11.884,0.0
3,1,83.0,972.0,37.313,9.201,0.0
1,4,168.0,968.0,20.688,11.243,0.0
4,1,83.0,968.0,20.688,9.382,0.0
2,3,168.0,968.0,32.36,11.31,0.0
3,2,83.0,970.0,32.36,9.53,0.0
2,4,163.0,967.0,24.599,11.967,0.0
4,2,83.0,968.0,24.599,9.418,0.0
3,4,167.0,961.0,37.672,11.522,0.0
4,3,83.0,967.0,37.672,9.343,0.0
