src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,146.0,636.0,74.447,59.698,0.0
1,0,60.0,704.0,74.447,14.817,0.0
0,2,145.0,635.0,73.105,60.742,0.0
2,0,62.0,728.0,73.105,14.727,0.0
0,3,147.0,642.0,82.711,58.397,0.0
3,0,65.0,756.0,82.711,14.296,0.0
0,4,147.0,642.0,64.883,57.614,0.0
4,0,64.0,746.0,64.883,13.846,0.0
0,5,141.0,642.0,31.286,60.156,0.0
5,0,63.0,727.0,31.286,14.394,0.0
0,6,146.0,644.0,75.366,57.916,0.0
6,0,65.0,759.0,75.366,13.461,0.0
1,2,147.0,641.0,86.164,59.715,0.0
2,1,63.0,731.0,86.164,14.379,0.0
1,3,146.0,645.0,76.872,59.719,0.0
3,1,64.0,751.0,76.872,14.084,0.0
1,4,145.0,644.0,80.494,59.395,0.0
4,1,64.0,744.0,80.494,13.734,0.0
1,5,145.0,638.0,98.397,58.724,0.0
5,1,61.0,717.0,98.397,14.511,0.0
1,6,145.0,635.0,84.272,59.638,0.0
6,1,64.0,747.0,84.272,14.372,0.0
2,3,145.0,643.0,49.788,58.892,0.0
3,2,64.0,748.0,49.788,14.522,0.0
2,4,147.0,642.0,84.261,58.764,0.0
4,2,64.0,742.0,84.261,14.06,0.0
2,5,147.0,644.0,76.327,58.271,0.0
5,2,61.0,713.0,76.327,15.558,0.0
2,6,146.0,645.0,61.585,58.906,0.0
6,2,64.0,752.0,61.585,14.291,0.0
3,4,147.0,660.0,94.058,57.097,0.0
4,3,63.0,739.0,94.058,14.416,0.0
3,5,147.0,658.0,97.008,58.542,0.0
5,3,62.0,728.0,97.008,14.169,0.0
3,6,145.0,665.0,42.49,57.348,0.0
6,3,66.0,765.0,42.49,13.473,0.0
4,5,146.0,651.0,102.976,58.833,0.0
5,4,61.0,713.0,102.976,14.489,0.0
4,6,146.0,647.0,71.766,59.861,0.0
6,4,64.0,751.0,71.766,14.049,0.0
5,6,146.0,640.0,86.366,58.066,0.0
6,5,65.0,754.0,86.366,14.093,0.0
