src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,141.0,908.0,10.192,42.244,0.0
1,0,82.0,955.0,10.192,8.554,0.0
0,2,141.0,959.0,2.785,39.869,2.0
2,0,84.0,978.0,2.785,8.208,2.0
0,3,140.0,939.0,12.674,40.312,0.0
3,0,83.0,966.0,12.674,8.408,0.0
0,4,141.0,934.0,10.135,41.069,0.0
4,0,83.0,970.0,10.135,8.25,0.0
1,2,142.0,977.0,11.507,37.181,2.0
2,1,84.0,985.0,11.507,8.142,4.0
1,3,142.0,928.0,2.947,42.543,0.0
3,1,83.0,971.0,2.947,8.365,0.0
1,4,141.0,945.0,11.124,38.998,0.0
4,1,83.0,973.0,11.124,8.242,0.0
2,3,142.0,922.0,4.254,43.721,0.0
3,2,83.0,972.0,4.254,8.219,0.0
2,4,142.0,934.0,3.386,39.672,0.0
4,2,83.0,967.0,3.386,8.213,0.0
3,4,141.0,924.0,7.35,41.372,0.0
4,3,83.0,966.0,7.35,8.38,0.0
