src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,87.0,958.0,2.713,0.472,0.0
1,0,83.0,974.0,2.713,0.706,7.0
0,2,87.0,933.0,4.509,2.815,0.0
2,0,82.0,958.0,4.509,1.232,0.0
0,3,86.0,957.0,2.83,0.796,0.0
3,0,82.0,963.0,2.83,0.724,0.0
0,4,87.0,952.0,2.701,1.344,0.0
4,0,82.0,959.0,2.701,0.64,0.0
1,2,87.0,939.0,4.451,2.58,0.0
2,1,82.0,959.0,4.451,1.031,0.0
1,3,87.0,976.0,2.765,0.595,4.0
3,1,84.0,976.0,2.765,0.374,3.0
1,4,87.0,975.0,9.627,0.605,2.0
4,1,83.0,970.0,9.627,0.612,4.0
2,3,87.0,942.0,4.12,1.414,0.0
3,2,82.0,959.0,4.12,0.841,0.0
2,4,87.0,939.0,3.502,2.165,0.0
4,2,82.0,962.0,3.502,1.187,0.0
3,4,87.0,972.0,4.23,0.873,3.0
4,3,83.0,966.0,4.23,1.256,9.0
