src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,172.0,942.0,17.678,6.726,0.0
1,0,83.0,972.0,17.678,6.059,0.0
0,2,172.0,965.0,34.395,6.237,1.0
2,0,84.0,985.0,34.395,6.198,0.0
0,3,172.0,963.0,26.939,6.552,0.0
3,0,82.0,959.0,26.939,6.204,0.0
0,4,172.0,968.0,40.555,6.248,0.0
4,0,83.0,968.0,40.555,6.283,0.0
0,5,172.0,966.0,35.233,6.377,0.0
5,0,82.0,963.0,35.233,6.428,0.0
0,6,172.0,966.0,6.145,6.319,3.0
6,0,84.0,987.0,6.145,6.335,10.0
0,7,172.0,954.0,39.581,6.766,0.0
7,0,82.0,959.0,39.581,6.585,0.0
0,8,172.0,966.0,5.995,6.323,5.0
8,0,84.0,983.0,5.995,6.441,9.0
1,2,172.0,970.0,34.317,6.246,1.0
2,1,84.0,980.0,34.317,6.24,2.0
1,3,172.0,973.0,12.949,6.237,1.0
3,1,83.0,971.0,12.949,6.53,3.0
1,4,172.0,965.0,46.509,6.298,0.0
4,1,82.0,963.0,46.509,6.293,0.0
1,5,172.0,990.0,4.233,6.285,7.0
5,1,83.0,967.0,4.233,6.931,9.0
1,6,172.0,969.0,28.266,6.238,2.0
6,1,84.0,976.0,28.266,6.223,2.0
1,7,172.0,966.0,43.958,6.276,0.0
7,1,82.0,963.0,43.958,6.425,0.0
1,8,172.0,970.0,7.428,6.25,2.0
8,1,84.0,983.0,7.428,6.148,1.0
2,3,172.0,958.0,8.802,8.558,1.0
3,2,83.0,968.0,8.802,6.396,1.0
2,4,172.0,957.0,43.609,6.932,0.0
4,2,83.0,968.0,43.609,6.203,0.0
2,5,172.0,962.0,34.836,6.315,0.0
5,2,83.0,968.0,34.836,6.443,0.0
2,6,172.0,973.0,7.12,6.225,3.0
6,2,84.0,976.0,7.12,6.447,6.0
2,7,172.0,973.0,21.812,6.35,0.0
7,2,82.0,961.0,21.812,6.701,0.0
2,8,171.0,973.0,6.493,6.231,1.0
8,2,84.0,977.0,6.493,6.27,2.0
3,4,172.0,960.0,42.229,6.524,0.0
4,3,82.0,963.0,42.229,6.482,0.0
3,5,172.0,962.0,42.51,6.534,0.0
5,3,82.0,963.0,42.51,6.397,0.0
3,6,172.0,962.0,12.146,6.411,1.0
6,3,84.0,982.0,12.146,6.205,2.0
3,7,172.0,964.0,29.831,6.337,0.0
7,3,82.0,963.0,29.831,6.283,0.0
3,8,172.0,964.0,36.402,6.477,0.0
8,3,84.0,979.0,36.402,6.415,1.0
4,5,172.0,958.0,4.684,6.407,0.0
5,4,82.0,959.0,4.684,6.365,1.0
4,6,172.0,956.0,36.598,6.623,1.0
6,4,84.0,976.0,36.598,6.2,1.0
4,7,172.0,956.0,25.808,6.455,1.0
7,4,82.0,961.0,25.808,6.514,1.0
4,8,172.0,958.0,48.164,6.418,0.0
8,4,83.0,965.0,48.164,6.292,0.0
5,6,172.0,960.0,32.575,6.302,0.0
6,5,83.0,968.0,32.575,6.465,0.0
5,7,172.0,955.0,44.049,6.533,0.0
7,5,82.0,962.0,44.049,6.43,0.0
5,8,172.0,957.0,6.446,6.486,7.0
8,5,84.0,985.0,6.446,6.246,5.0
6,7,172.0,964.0,43.814,6.347,0.0
7,6,82.0,955.0,43.814,6.82,0.0
6,8,171.0,973.0,12.165,6.316,5.0
8,6,84.0,983.0,12.165,6.326,6.0
7,8,172.0,956.0,14.7,6.398,0.0
8,7,83.0,969.0,14.7,6.386,0.0
